RAJ2000,DEJ2000,objID,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
189.083804250,28.343489970,142011890837242844,512024576,61,0.0070,0.0135,56075.888680560,5,87,20.7801,0.0399,20.4195,0.0451,16892216,19.8169,0.0129,19.2363,0.0083,16892216,19.0745,0.0245,18.6768,0.0233,16892216,18.9986,0.0126,18.5047,0.0096,16892216,18.7302,0.0144,18.2726,0.0352,16892216
189.070234310,28.344010600,142011890702083479,512024576,61,0.0048,0.0159,56036.127592590,5,96,20.5166,0.0337,20.1131,0.0660,16892216,19.5878,0.0228,18.8372,0.0100,16892216,19.1682,0.0331,18.3776,0.0112,16892216,18.8175,0.0217,18.1941,0.0230,16892216,18.5467,0.0203,17.9817,0.0336,16892216
189.055742740,28.334575430,142001890557282134,512024576,61,0.0056,0.0119,56008.540972220,5,79,20.1740,0.0609,19.6554,0.0267,16892216,19.4369,0.0241,18.5359,0.0084,16892216,18.9593,0.0827,18.1193,0.0113,16892216,18.6186,0.0406,17.8518,0.0158,16892216,18.4318,0.0455,17.7462,0.0248,16892216
189.075967080,28.331818750,141991890758758758,444915712,53,0.0116,0.0203,56071.654131940,5,70,21.7494,0.0391,21.6278,0.1148,115000,21.0652,0.0281,20.6166,0.0498,16892216,20.4967,0.0739,20.2307,0.0538,16892216,20.2777,0.0467,19.8519,0.0574,16892216,19.9026,0.0574,19.4734,0.0969,16892216
189.059748610,28.334546780,142001890598162119,444915712,53,0.0441,0.1734,56172.951562500,5,73,21.2672,0.0578,20.9567,0.0412,16892216,21.1147,0.0308,20.2426,0.0390,16892216,20.9125,0.0646,19.9113,0.0373,16892216,20.5123,0.0585,19.7106,0.0601,16892216,20.0582,0.1909,19.3882,0.0970,115000
189.060801710,28.330085000,141991890607766735,436527104,52,0.0307,0.0387,56086.709895830,5,28,21.7259,0.1917,,,115000,21.7670,0.0680,21.5374,0.0989,115000,21.4208,0.0567,21.1788,0.0726,115000,21.0838,0.0155,20.9907,0.1640,115000,,,,,114720
189.081498780,28.344615150,142011890815084102,436527104,52,0.1470,0.0183,56104.542835650,5,91,21.4090,0.0384,21.3724,0.0669,115000,20.4045,0.0094,20.4989,0.0350,115000,19.9696,0.0135,19.9922,0.0325,115000,19.7705,0.0168,19.8530,0.0316,115000,19.4800,0.0421,19.4704,0.1003,115000
189.069554210,28.335373940,142001890697283058,436527104,52,0.0143,0.0183,55988.315289350,5,56,21.7541,0.0736,21.8278,0.0747,115000,21.1454,0.0221,21.1699,0.0410,115000,20.8608,0.0296,21.0762,0.0675,115000,20.7074,0.0551,20.7715,0.0739,115000,20.6089,0.1884,,,115000
189.038403550,28.320111800,141981890383444835,444915712,53,0.0142,0.0184,55869.932939810,5,45,21.5554,0.0515,21.4582,0.1012,115000,20.7137,0.0211,20.4263,0.0482,16892216,20.3329,0.0255,19.9627,0.0371,16892216,19.9659,0.0316,19.6302,0.0477,16892216,19.7161,0.0626,19.5895,0.0680,115000
189.027636940,28.322065410,141981890275977153,444915712,53,0.0391,0.0327,56012.947847220,5,28,21.5716,0.1823,21.8044,0.2474,118840,21.6313,0.0517,20.9554,0.0497,16892216,21.4365,0.0825,20.6474,0.1171,16892216,20.9016,0.1176,20.2237,0.0281,16892216,,,,,114720
189.040983200,28.328149980,141991890408994457,444751872,53,0.0746,0.0746,55490.785000000,4,6,21.4322,0.1578,21.2015,0.1298,16896056,22.0718,0.0580,21.5155,0.2391,16892216,22.3063,0.0000,21.4113,0.1407,16892216,,,,,114720,,,,,16416
189.034832070,28.329916220,141991890348506593,436363264,52,0.0944,0.0944,55837.749571760,4,4,22.1432,0.1995,,,115000,22.3274,0.0174,21.9619,0.0021,115000,21.6705,0.1779,21.5536,0.2820,115000,,,,,114720,,,,,16416
189.026314460,28.347111810,142011890263537258,444915712,53,0.0225,0.0335,56012.218078700,5,54,21.7124,0.0719,21.5347,0.0948,115000,21.1884,0.0328,20.8722,0.0574,16892216,21.1064,0.0231,20.6272,0.0977,16892216,20.5958,0.0422,20.3895,0.0366,115000,19.7319,0.2373,19.6309,0.2002,115000
189.031281080,28.332784070,141991890313019995,444915712,53,0.0128,0.0175,56039.755115740,5,55,21.5613,0.0895,21.3427,0.1182,115000,20.9953,0.0322,20.4480,0.0388,16892216,20.6318,0.0342,19.8710,0.0255,16892216,20.1204,0.0328,19.7322,0.0458,16892216,19.7351,0.0912,19.4595,0.0958,16892216
189.057433270,28.340012280,142001890576258580,436527104,52,0.0433,0.0911,55846.360902780,5,16,21.5232,0.1685,21.2013,0.2251,16892208,21.9555,0.0658,21.8907,0.1513,115000,21.5603,0.0483,21.4659,0.1220,115000,20.9188,0.1615,20.8439,0.2156,115000,,,,,114720
189.057459650,28.340041990,142001890572058582,302309376,36,0.0840,0.1022,56549.697951390,0,14,21.9356,0.1115,,,280,21.9293,0.0643,21.9778,0.1458,280,21.3422,0.0776,21.4221,0.1043,280,21.1033,0.2053,,,4120,,,,,0
189.051569670,28.341278130,142011890516350146,436527104,52,0.0235,0.0319,55991.531307870,4,40,21.7948,0.0870,21.2611,0.1005,115000,21.6033,0.0520,21.4956,0.0833,115000,21.3717,0.0427,21.5979,0.0400,115000,21.3214,0.1265,,,115000,,,,,16416
189.049457670,28.348029210,142011890494718290,436527104,52,0.0174,0.0193,56015.846435190,5,40,21.9942,0.1749,,,115000,21.5502,0.0765,21.1556,0.0732,16892216,20.8023,0.0428,20.7004,0.0757,115000,20.4529,0.0568,20.3401,0.0431,115000,20.1559,0.0037,20.1090,0.1040,115000
188.874710870,28.230212820,141871888747976994,444915712,53,0.0360,0.0530,56062.238993060,5,45,21.5028,0.0549,20.7670,0.0936,16892216,21.4777,0.0350,20.6226,0.0303,16892216,21.3369,0.1045,20.4527,0.0881,16892216,21.2618,0.1374,20.6958,0.1437,16892216,,,,,114720
188.887842830,28.227038770,141871888878563065,444915712,53,0.0051,0.0049,55982.485787040,5,88,19.9373,0.0147,19.9067,0.0236,115000,19.5643,0.0197,19.3706,0.0145,16892216,19.1659,0.0329,19.0369,0.0124,16892216,19.1829,0.0105,18.9543,0.0206,16892216,19.0295,0.0254,18.7876,0.0768,16892216
188.871136290,28.213548860,141851888711006926,444915712,53,0.0070,0.0080,55952.397604170,5,87,21.1175,0.0435,20.8586,0.1052,16892216,20.2783,0.0130,19.8030,0.0193,16892216,19.8281,0.0415,19.2952,0.0383,16892216,19.4617,0.0191,19.0165,0.0213,16892216,19.2376,0.0176,18.8393,0.0524,16892216
188.859727400,28.226114440,141871888597032026,436363264,52,0.0887,0.0887,56163.640127310,5,4,22.1157,0.1775,21.1533,0.1843,16892216,21.0407,0.1842,21.1881,0.3011,115000,22.0650,0.0327,21.3041,0.3239,115000,,,,,114720,,,,,114720
188.865609930,28.238206020,141881888655926437,444915712,53,0.0149,0.0192,56024.713900460,5,74,21.5752,0.0670,21.4266,0.0882,115000,20.9574,0.0261,20.4047,0.0352,16892216,20.5540,0.0509,20.0752,0.0268,16892216,20.2341,0.0444,19.9007,0.0364,16892216,19.8024,0.0645,19.3789,0.1210,115000
188.874771450,28.217109160,141861888747171173,444915712,53,0.0076,0.0089,56067.186620370,5,90,21.2305,0.0899,20.9572,0.1528,115000,20.5105,0.0173,19.9505,0.0200,16892216,20.0105,0.0548,19.5234,0.0171,16892216,19.6874,0.0241,19.2218,0.0348,16892216,19.4838,0.0424,19.1093,0.0599,16892216
188.889971680,28.233555070,141881888899620984,436527232,52,0.0174,0.0183,55970.169953700,5,64,20.9649,0.0283,21.0909,0.0605,115000,20.7103,0.0200,20.7908,0.0292,115000,20.5773,0.0355,20.6583,0.0481,115000,20.5070,0.0451,20.6560,0.0416,115000,20.0728,0.1178,20.3045,0.2587,115000
188.896666820,28.245248240,141891888966185001,444915712,53,0.0749,0.1957,55787.873009260,5,11,22.0892,0.1901,22.1164,0.2694,115000,22.0449,0.0349,21.6079,0.0905,16892216,22.1112,0.0377,,,16892216,,,,,114720,,,,,114720
188.913982780,28.251966160,141901889140142930,444915712,53,0.1475,0.1654,55983.672442130,5,15,21.8977,0.0582,21.5402,0.0994,115000,22.0025,0.0749,21.2488,0.0751,16892216,21.3906,0.3103,,,16892216,,,,,114720,,,,,114720
188.903877520,28.245427750,141891889038975090,444915712,53,0.0479,0.0647,56019.361701390,5,22,22.0475,0.2027,,,115000,21.8221,0.0305,21.0536,0.0755,16892216,21.3645,0.3671,,,115000,21.4489,0.1628,20.8450,0.2110,16892216,,,,,114720
188.899376930,28.255948020,141901888994227771,436527104,52,0.0308,0.0449,56021.812013890,4,23,22.1625,0.1899,22.3791,0.3142,115000,21.8855,0.0254,21.5315,0.0954,115000,21.4614,0.0880,21.3762,0.0534,115000,21.5161,0.2371,,,115000,,,,,16416
188.913107650,28.255223870,141901889129706879,302145536,36,0.0672,0.0672,55701.196377310,0,6,22.2290,0.1750,21.8120,0.2010,16777496,22.0651,0.0351,21.7360,0.0503,280,22.0060,0.1936,21.7776,0.1096,280,,,,,0,,,,,0
188.912564840,28.246563920,141891889125586510,444915712,53,0.0107,0.0154,56020.985335650,5,76,21.3589,0.0369,21.1775,0.0619,16892216,20.7730,0.0268,20.5546,0.0331,16892216,20.3059,0.0884,20.0920,0.0514,16892216,20.0867,0.0298,19.8971,0.0434,115000,19.7143,0.0808,19.5000,0.0509,115000
188.902239790,28.254714580,141901889021466265,444915712,53,0.0264,0.0213,56067.971377310,5,44,21.9557,0.1836,21.4146,0.2476,16892216,21.7627,0.0458,21.3342,0.0624,16892216,21.1578,0.0556,20.7084,0.0439,16892216,20.6783,0.0369,20.3750,0.1020,115000,20.1266,0.1790,,,115000
188.908120610,28.238016240,141881889080856207,310697984,37,0.0427,0.0477,56023.463414350,0,29,21.6401,0.1012,21.2496,0.0422,280,21.3856,0.0495,20.7948,0.0824,16777496,21.2805,0.1068,20.5203,0.0894,16777496,21.0664,0.0525,20.4739,0.0792,16777496,,,,,0
188.908080130,28.238152220,141881889080356537,444915712,53,0.0443,0.0810,56078.999629630,5,19,21.8405,0.0799,21.4254,0.1031,16892216,21.6476,0.0852,21.0212,0.0980,16892216,21.1536,0.1731,20.3459,0.0672,16892216,21.0896,0.1463,20.3120,0.1641,16892216,,,,,114720
188.903716020,28.245427170,141891889035725038,310534144,37,0.0656,0.0656,55649.514259260,0,6,21.9723,0.1157,21.4480,0.0609,16777496,22.1549,0.1620,21.1753,0.1662,16777496,21.4773,0.3526,20.6810,0.2318,16777496,,,,,0,,,,,0
188.911112190,28.243881000,141891889110673210,444915712,53,0.0166,0.0258,56018.366388890,5,55,21.6439,0.1600,21.5184,0.1199,115000,21.2890,0.0430,20.9041,0.0512,16892216,20.8131,0.0760,20.4592,0.1278,16892216,20.5322,0.0517,20.1899,0.0661,16892216,20.3075,0.0897,20.2692,0.1252,115000
188.903230800,28.256810950,141901889031838812,436527104,52,0.0267,0.0386,56104.166956020,5,33,21.7676,0.1347,21.3787,0.1939,16892216,21.7904,0.0559,21.4098,0.0629,16892216,21.5640,0.0211,20.9921,0.1307,16892216,21.0470,0.1007,20.8836,0.1227,115000,,,,,114720
188.896315620,28.253471410,141901888962904776,436527104,52,0.0788,0.0961,55847.548946760,4,11,21.8318,0.1691,21.4387,0.2331,115000,22.1189,0.0696,21.8452,0.0960,115000,22.0623,0.0509,21.7606,0.1511,115000,,,,,114720,,,,,16416
188.838323920,28.245358810,141891888383685055,444915712,53,0.0472,0.0901,56002.547175930,4,30,21.9520,0.0793,21.7775,0.1157,115000,21.8564,0.0734,21.1764,0.0958,16892216,21.6401,0.0745,21.0226,0.1059,16892216,21.1099,0.2785,20.8690,0.0967,115000,,,,,0
188.837295120,28.248329660,141891888373658648,444915712,53,0.0268,0.0194,55990.812847220,5,63,21.8600,0.0256,21.7596,0.0794,115000,21.0436,0.0261,20.5875,0.0203,16892216,20.5472,0.0292,20.2258,0.0704,16892216,20.2123,0.0279,19.9016,0.0458,16892216,19.6678,0.1046,19.3651,0.1412,16892216
188.855011390,28.266312550,141921888549810143,436527104,52,0.1608,0.1573,55774.336782410,4,11,21.9457,0.1596,21.3460,0.1560,16892216,22.0828,0.0822,21.6743,0.2721,115000,21.3781,0.0478,,,115000,,,,,114720,,,,,16416
188.851105190,28.245012900,141891888509764645,444915712,53,0.0206,0.0369,56042.078541670,5,49,21.8963,0.0983,21.5351,0.1007,115000,21.2777,0.0514,20.8165,0.0579,16892216,21.1075,0.0548,20.5622,0.0569,16892216,20.7049,0.0467,20.3000,0.0646,16892216,,,,,114720
188.844366570,28.252789470,141901888443433943,436527104,52,0.0076,0.0097,55984.228541670,5,75,21.5970,0.0529,21.2983,0.1079,115000,20.5525,0.0206,20.5295,0.0602,115000,19.6899,0.0129,19.7839,0.0247,115000,19.2928,0.0149,19.3557,0.0149,115000,19.0041,0.0188,19.0408,0.0425,115000
188.860975270,28.254606070,141901888609636193,436527104,52,0.0613,0.1011,56149.749131940,4,13,21.9457,0.1822,,,115000,21.8918,0.0659,21.8826,0.0963,115000,21.8747,0.1863,21.7684,0.2562,115000,,,,,114720,,,,,16416
188.868125240,28.272972190,141921888680668114,436527104,52,0.0101,0.0105,56035.232627310,5,85,20.9470,0.0243,20.9439,0.0482,115000,20.3900,0.0144,20.4626,0.0280,115000,20.1439,0.0196,20.2278,0.0386,115000,20.0250,0.0216,20.0466,0.0331,115000,19.8914,0.0369,19.8603,0.1343,115000
188.870989770,28.264819310,141911888710428538,436527104,52,0.0076,0.0067,56040.384363430,5,88,21.2071,0.0414,21.2227,0.0240,115000,20.0382,0.0103,20.1098,0.0206,115000,19.4514,0.0132,19.5543,0.0193,115000,19.1722,0.0106,19.2187,0.0279,115000,19.0398,0.0252,19.0819,0.0329,115000
188.928169370,28.279567120,141931889281906040,444915712,53,0.0127,0.0127,56095.176851850,5,79,21.6118,0.0565,21.2026,0.1347,16892216,20.8106,0.0246,20.3221,0.0337,16892216,20.1260,0.0454,19.6673,0.0399,16892216,19.8178,0.0306,19.4240,0.0540,16892216,19.5137,0.0479,19.2886,0.0725,115000
188.932231410,28.268950210,141921889322833379,444915712,53,0.0428,0.0524,56088.156886570,5,45,21.8376,0.0789,21.3488,0.1152,115000,21.5869,0.0585,20.9274,0.0583,16892216,21.3997,0.1233,20.2810,0.1106,16892216,20.8471,0.0528,20.2986,0.0624,16892216,,,,,114720
188.928276800,28.264382730,141911889282557882,444915712,53,0.0099,0.0097,55952.290416670,5,78,21.2319,0.0421,21.0634,0.0638,16892216,20.2957,0.0521,19.9394,0.0328,16892216,20.0632,0.0526,19.5929,0.0290,16892216,19.7690,0.0260,19.4437,0.0456,16892216,19.5442,0.0440,19.2060,0.0574,16892216
188.938626830,28.271027090,141921889386485895,503636096,60,0.0063,0.0056,56041.779791670,5,89,20.6441,0.0266,20.7662,0.0355,115000,19.4973,0.0076,19.6149,0.0115,115000,18.4298,0.0097,18.5157,0.0126,115000,17.9326,0.0050,18.0464,0.0076,115000,17.7066,0.0093,17.8327,0.0194,115000
188.916172630,28.266642250,141921889160550613,436527104,52,0.0347,0.0505,55832.809583330,5,25,22.0803,0.1549,21.8197,0.2458,115000,21.9510,0.0391,21.9821,0.0743,115000,21.7029,0.0381,21.6376,0.0850,115000,21.0892,0.0767,21.0918,0.1584,115000,,,,,114720
188.924881530,28.291475140,141951889248320410,444915712,53,0.0480,0.0556,56044.973946760,5,44,22.0299,0.0890,21.8530,0.1793,16892216,21.7287,0.0480,21.0721,0.0893,16892216,21.3491,0.0659,20.9123,0.0446,16892216,21.0581,0.1480,21.0236,0.2104,115000,,,,,114720
188.938695560,28.275519160,141931889386451325,444915712,53,0.0145,0.0185,55998.140682870,5,57,21.8772,0.0739,21.5894,0.1419,115000,21.2341,0.0279,20.8838,0.0415,16892216,20.8486,0.0752,20.3587,0.0733,16892216,20.5168,0.0436,20.3068,0.0455,115000,20.0798,0.1419,20.0224,0.3088,115000
188.962758790,28.291694090,141951889627200718,436527104,52,0.0222,0.0273,55974.135428240,5,44,21.9805,0.0384,22.0680,0.0321,115000,21.5619,0.0230,21.5372,0.0661,115000,21.3601,0.0453,21.1960,0.1064,115000,21.1418,0.0539,21.0797,0.1099,115000,,,,,114720
188.945039680,28.273711170,141921889450339156,436527104,52,0.0059,0.0089,56065.315983800,5,87,19.6193,0.0132,19.7276,0.0208,115000,18.8410,0.0061,18.9025,0.0085,115000,18.4777,0.0112,18.5612,0.0122,115000,18.3088,0.0091,18.4179,0.0130,115000,18.2237,0.0097,18.3029,0.0242,115000
188.932594480,28.298135010,141951889325348423,436527104,52,0.0171,0.0169,56003.177488430,5,45,21.7643,0.2105,,,115000,21.3685,0.0351,21.4696,0.0724,115000,20.7604,0.0203,20.8224,0.0679,115000,20.4704,0.0415,20.4927,0.0963,115000,20.1872,0.1421,20.2040,0.0943,115000
188.943276630,28.290496070,141941889432409220,436527104,52,0.0107,0.0088,56109.024548610,5,77,21.9101,0.1627,21.7601,0.2574,115000,21.3004,0.0274,21.3613,0.0544,115000,20.1238,0.0124,20.1921,0.0378,115000,19.5462,0.0144,19.6415,0.0394,115000,19.2811,0.0211,19.3966,0.0594,115000
188.905279660,28.306042360,141961889052827900,444915712,53,0.0066,0.0080,56092.211655090,5,98,20.6430,0.0440,19.6324,0.0454,16892216,20.0684,0.0193,18.7986,0.0288,16892216,19.5548,0.0320,18.2921,0.0116,16892216,19.1958,0.0287,18.1019,0.0171,16892216,18.9461,0.0205,17.9659,0.0322,16892216
188.880963630,28.291850110,141951888809180834,444915712,53,0.0053,0.0070,56021.131192130,5,95,20.7946,0.0390,20.4939,0.0351,16892216,20.1469,0.0141,19.5691,0.0200,16892216,19.6591,0.0398,19.0865,0.0225,16892216,19.3162,0.0271,18.8746,0.0231,16892216,19.1700,0.0301,18.8111,0.0279,16892216
188.889209960,28.288819030,141941888891737161,436527104,52,0.0141,0.0167,56031.840509260,5,67,21.5110,0.0282,21.4770,0.0582,115000,21.2067,0.0192,20.9883,0.0498,16892216,20.9499,0.0267,20.7517,0.0461,16892216,20.7822,0.0469,20.5981,0.0638,115000,19.6447,0.1906,19.6709,0.3012,115000
188.893369410,28.298532490,141951888933839013,444915712,53,0.0228,0.0293,56120.558877310,5,66,21.4251,0.0514,21.0826,0.0897,115000,21.2014,0.0362,20.5079,0.0412,16892216,20.9240,0.0884,20.2787,0.0371,16892216,20.5138,0.0753,20.0830,0.0842,16892216,20.3647,0.1348,19.8102,0.1834,16892216
188.904678370,28.279641530,141931889046186197,436527104,52,0.0344,0.0418,55987.649722220,5,39,22.0230,0.0848,,,115000,21.8145,0.0361,21.4447,0.0836,16892216,21.4957,0.0563,21.1740,0.0716,115000,21.0514,0.1031,20.6967,0.2048,16892216,,,,,114720
188.906637100,28.289772750,141941889066658307,436527104,52,0.0115,0.0150,56006.753750000,5,67,21.2524,0.0246,21.2708,0.0706,115000,20.9331,0.0251,21.0574,0.0376,115000,20.8431,0.0245,20.9114,0.0436,115000,20.7536,0.0473,20.8570,0.1046,115000,,,,,114720
188.900502540,28.286331090,141941889004864236,436527232,52,0.0082,0.0120,56021.609166670,5,100,18.8812,0.0072,18.9779,0.0112,115000,18.5326,0.0043,18.5968,0.0071,115000,18.3962,0.0056,18.4718,0.0072,115000,18.3499,0.0112,18.4728,0.0174,115000,18.3335,0.0237,18.4457,0.0362,115000
188.937912000,28.311498640,141971889378514400,444915712,53,0.0297,0.0193,56103.212824070,5,76,21.5120,0.0522,21.1532,0.0726,16892216,20.9867,0.0342,19.9164,0.0241,16892216,20.6074,0.0991,19.5054,0.0174,16892216,20.1301,0.0458,19.1468,0.0257,16892216,19.6566,0.0973,19.0929,0.1033,16892216
188.918963160,28.307798640,141971889188130012,444915712,53,0.0146,0.0181,56160.026840280,5,67,21.6470,0.0445,21.0010,0.1129,16892216,21.2192,0.0312,20.5845,0.0744,16892216,20.7321,0.0450,20.2371,0.0454,16892216,20.5097,0.0429,20.0793,0.0359,16892216,19.8997,0.1234,19.3795,0.1233,16892216
188.830049250,28.257951460,141911888300130146,436527104,52,0.0794,0.0783,55799.676354170,4,16,21.9625,0.0264,22.1515,0.2940,115000,21.9538,0.0564,21.7361,0.1535,115000,21.7388,0.0944,21.6822,0.2066,115000,,,,,114720,,,,,16416
188.832164670,28.273913930,141921888321599409,436363264,52,0.0713,0.0713,56053.304641200,4,7,21.6891,0.2358,21.7740,0.2605,115000,22.3129,0.1911,21.4670,0.2062,16892216,22.1227,0.0417,22.0104,0.1432,115000,,,,,114720,,,,,16416
188.812865200,28.269137050,141921888129083842,444784640,53,0.1298,0.2997,55949.138680560,5,7,22.1060,0.1834,21.4823,0.2497,16892216,22.0447,0.1679,21.1902,0.1961,16892216,21.9044,0.0414,,,16892216,,,,,114720,,,,,114720
188.827493860,28.273374310,141921888274898630,444915712,53,0.0070,0.0078,56079.442754630,5,100,20.9850,0.0416,20.8946,0.0915,16892216,20.1946,0.0228,19.9858,0.0240,16892216,19.6629,0.0180,19.4892,0.0236,16892216,19.4437,0.0236,19.2451,0.0302,16892216,19.2201,0.0207,18.9729,0.0593,115000
188.834060470,28.267950970,141921888340312139,444915712,53,0.0125,0.0148,56080.806099540,5,85,21.2298,0.0538,20.6506,0.0559,16892216,20.6626,0.0272,19.8134,0.0162,16892216,20.2282,0.0627,19.4594,0.0322,16892216,19.8904,0.0440,19.2475,0.0385,16892216,19.6387,0.0629,19.1475,0.0650,16892216
188.822335020,28.270909240,141921888222795606,436527104,52,0.0797,0.1824,56002.588159720,5,9,21.6465,0.1526,20.1025,0.0988,16892216,21.7960,0.1348,21.1952,0.1628,16892216,21.8798,0.0437,21.7689,0.2191,115000,21.0989,0.1678,21.1475,0.3276,115000,,,,,114720
188.866814480,28.282335820,141931888667659416,444915712,53,0.0074,0.0092,56004.116458330,5,86,20.3575,0.0246,20.1201,0.0541,16892216,20.2808,0.0106,19.9307,0.0218,16892216,20.0734,0.0497,19.6615,0.0256,16892216,19.9190,0.0292,19.5319,0.0315,16892216,19.6519,0.0756,19.3570,0.0833,115000
188.859046090,28.292889760,141951888590392111,436527104,52,0.0039,0.0143,56082.491215280,5,92,21.2497,0.0480,21.4476,0.0727,115000,20.0714,0.0134,20.1474,0.0276,115000,18.9624,0.0091,19.0614,0.0121,115000,18.4603,0.0047,18.5693,0.0090,115000,18.2197,0.0113,18.3403,0.0198,115000
188.842350470,28.297016060,141951888423297031,503636096,60,0.0050,0.0041,55998.578182870,5,93,20.3115,0.0124,20.4733,0.0539,115000,19.1586,0.0097,19.2377,0.0131,115000,17.9506,0.0027,18.0221,0.0094,115000,17.4312,0.0050,17.5160,0.0069,115000,17.1748,0.0065,17.2667,0.0111,115000
188.860930600,28.300985470,141961888608181680,444915712,53,0.0192,0.0232,56007.440613430,5,58,21.2799,0.0280,20.7097,0.1530,16892216,20.9237,0.0140,20.2718,0.0413,16892216,20.7390,0.0632,20.0716,0.0392,16892216,20.3164,0.0619,19.8838,0.0467,16892216,20.0392,0.0352,19.6827,0.0571,16892216
188.855830460,28.278085950,141931888558234316,444915712,53,0.0465,0.0568,56201.560439810,4,20,21.9198,0.1691,21.7758,0.2577,115000,21.9710,0.0913,21.4722,0.1592,16892216,21.6675,0.1550,21.2360,0.1423,16892216,21.1582,0.1837,21.1741,0.2765,114992,,,,,16416
188.809805670,28.293673000,141951888098352957,444915712,53,0.0099,0.0105,56115.817002310,5,77,21.9190,0.1126,21.8684,0.0119,115000,20.8051,0.0242,20.4379,0.0413,16892216,20.0164,0.0429,19.6818,0.0194,16892216,19.6828,0.0238,19.4009,0.0306,16892216,19.4166,0.0251,19.0592,0.0691,115000
188.822989230,28.289364870,141941888227967843,436527232,52,0.0216,0.0236,56008.889004630,5,44,21.9789,0.1010,22.0441,0.0176,115000,21.8050,0.0512,21.6475,0.1022,115000,21.2188,0.0475,21.3783,0.0766,115000,20.7966,0.0568,20.9834,0.0627,115000,20.2477,0.2896,20.5002,0.0885,115000
188.804805480,28.304709990,141961888048366168,436527104,52,0.0415,0.1165,55988.353854170,5,17,21.4443,0.1023,20.2237,0.0869,16892472,22.0312,0.0760,21.8321,0.1178,115000,21.7127,0.0949,21.3892,0.0294,115000,21.4469,0.1638,21.0812,0.1806,16892216,,,,,114720
188.805954120,28.303492260,141961888058454671,436527104,52,0.0484,0.0497,55896.297094910,5,15,21.9447,0.1301,20.9072,0.1254,16892472,22.0414,0.0526,21.6896,0.0717,115000,21.7154,0.0481,21.6722,0.1143,115000,20.9862,0.1263,21.3911,0.0024,115000,,,,,114720
188.806231360,28.277250960,141931888063423314,444915712,53,0.0375,0.0401,56005.751377310,5,55,21.3712,0.0292,20.3474,0.0420,16892216,21.4222,0.0323,20.3868,0.0428,16892216,21.2389,0.0796,20.2122,0.0776,16892216,21.1295,0.0690,20.5476,0.0789,16892216,20.7132,0.1929,,,115000
188.798877730,28.296044410,141951887988575876,436527104,52,0.0061,0.0090,56112.686226850,5,101,21.3851,0.0436,21.3331,0.0615,115000,20.1808,0.0151,20.2978,0.0136,115000,19.0211,0.0073,19.1161,0.0138,115000,18.4937,0.0052,18.5893,0.0108,115000,18.2262,0.0100,18.3284,0.0234,115000
188.801778450,28.290136770,141941888017588742,436527232,52,0.0066,0.0059,56083.136828700,5,95,21.5565,0.0450,21.2674,0.1165,115000,20.4810,0.0192,20.5611,0.0260,115000,19.2238,0.0069,19.2953,0.0184,115000,18.6416,0.0096,18.7234,0.0143,115000,18.3456,0.0151,18.4721,0.0283,115000
188.798240590,28.297692530,141951887982237777,436527104,52,0.0740,0.1287,55926.299722220,4,11,22.1015,0.2277,21.7603,0.0113,115000,22.0790,0.0598,21.8835,0.0727,115000,21.9402,0.0825,21.7094,0.0492,115000,,,,,114720,,,,,16416
188.812668450,28.296487270,141951888127136527,444915712,53,0.0506,0.0984,55886.466122690,5,26,21.7870,0.1343,21.3840,0.0571,16892216,21.9092,0.0851,21.2527,0.1081,16892216,21.5038,0.1138,20.8370,0.0808,16892216,20.8881,0.1831,20.7162,0.2241,115000,,,,,114720
188.814912830,28.283869050,141941888148541301,436527104,52,0.0377,0.0736,56158.268969910,4,18,21.9703,0.0708,,,115000,21.8270,0.0499,21.7552,0.0886,115000,22.0114,0.0666,,,115000,21.4904,0.1665,21.6366,0.2757,115000,,,,,16416
188.812705510,28.296386180,141951888128566198,310697984,37,0.0559,0.1262,56496.221967590,0,12,22.0906,0.1869,21.8692,0.2650,16777496,21.8437,0.1044,21.2256,0.0880,16777496,21.1260,0.0754,20.6336,0.0414,16777496,21.1282,0.3567,20.9652,0.1491,280,,,,,0
188.851169010,28.313597750,141971888511997055,444915712,53,0.1612,0.2483,55882.640115740,4,9,21.9766,0.0742,21.5333,0.1162,16892216,21.8532,0.2182,21.1843,0.0553,16892216,21.9241,0.1766,21.9418,0.2128,118840,21.1138,0.1901,21.3127,0.3312,115000,,,,,16416
188.816604880,28.311918060,141971888165884927,512024576,61,0.0149,0.0085,56082.911273150,5,93,19.6307,0.0156,19.3073,0.0194,16892216,18.8201,0.0069,18.4630,0.0067,16892216,17.7120,0.0150,17.5159,0.0051,16892216,17.1654,0.0050,17.0683,0.0045,16892216,16.8940,0.0069,16.8323,0.0080,16892216
188.824068960,28.311318700,141971888240064224,444915712,53,0.0364,0.0329,55931.399467590,5,52,21.7898,0.0933,21.2731,0.1150,16892216,21.5304,0.0353,20.5582,0.0362,16892216,21.1292,0.0777,20.2804,0.0654,16892216,20.6053,0.0490,19.8294,0.0458,16892216,20.3070,0.1351,19.8108,0.1888,16892216
