RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
56.671271,70.208680,0.362,0.338,20152678,4,25,1.530,0.179,14.815,0.109,16.345,0.142,15.682,0.037,14.296,0.023,13.586,0.048
56.816228,70.282014,0.812,0.683,20152678,4,20,1.416,0.211,16.006,0.132,17.422,0.164,16.649,0.030,15.571,0.079,15.014,0.076
56.867616,70.275112,0.310,0.273,20152678,4,25,1.582,0.212,14.651,0.100,16.232,0.187,15.498,0.036,14.138,0.033,13.453,0.040
56.663185,70.272023,0.637,0.454,20152678,4,23,1.670,0.196,15.663,0.109,17.333,0.163,16.603,0.084,15.087,0.043,14.406,0.043
56.684149,70.247705,0.304,0.406,20152678,4,25,1.079,0.179,15.316,0.087,16.395,0.156,15.942,0.028,15.005,0.028,14.557,0.062
56.525840,70.251389,0.303,0.475,20152678,4,25,1.162,0.183,15.262,0.083,16.424,0.163,15.923,0.035,14.857,0.028,14.422,0.036
56.813471,70.313352,0.626,0.763,20152678,4,13,1.652,0.000,15.950,0.000,17.602,0.000,17.017,0.006,15.511,0.065,14.733,0.095
56.958193,70.300717,0.117,0.091,20122728,5,29,0.671,0.206,11.448,0.094,12.119,0.183,11.867,0.027,11.334,0.029,11.124,0.026
56.938678,70.292436,0.556,0.537,20152678,4,21,1.285,0.215,15.888,0.118,17.173,0.180,16.689,0.073,15.423,0.047,14.802,0.029
56.961615,70.270140,0.130,0.165,20152678,4,25,1.031,0.205,14.338,0.086,15.369,0.186,14.922,0.033,14.060,0.022,13.691,0.026
56.887063,70.304892,0.796,0.692,20152678,4,13,1.457,0.235,16.296,0.043,17.754,0.231,17.009,0.068,15.947,0.017,15.459,0.174
56.919528,70.316214,0.346,0.684,20152678,4,19,1.617,0.108,15.542,0.082,17.159,0.071,16.335,0.036,14.987,0.035,14.334,0.046
56.956029,70.319544,0.498,0.234,20152678,4,25,1.516,0.190,14.841,0.092,16.357,0.166,15.701,0.043,14.307,0.048,13.626,0.054
56.969047,70.319980,0.789,0.332,20152678,3,11,1.692,0.080,15.643,0.000,17.334,0.080,16.650,0.050,15.131,0.020,14.424,0.126
56.977233,70.334045,1.011,0.690,20152678,4,15,1.038,0.248,16.498,0.048,17.536,0.243,17.061,0.057,16.093,0.040,15.589,0.124
56.994274,70.332634,0.991,0.570,20152678,4,21,1.258,0.215,16.162,0.006,17.420,0.215,16.896,0.061,15.796,0.030,15.324,0.106
57.145705,70.342192,0.657,0.646,20122728,2,6,1.169,0.046,15.571,0.000,16.740,0.046,16.294,0.000,15.236,0.000,14.709,0.014
57.132036,70.338430,0.195,0.184,20152678,4,25,0.910,0.229,14.230,0.104,15.140,0.204,14.770,0.034,13.995,0.040,13.629,0.022
57.075181,70.347410,0.726,0.739,20152678,4,17,1.022,0.181,16.037,0.100,17.059,0.151,16.634,0.083,15.799,0.070,15.330,0.056
57.107094,70.391527,0.455,0.388,20152678,4,25,1.394,0.188,14.962,0.103,16.357,0.157,15.743,0.024,14.487,0.031,13.905,0.049
57.129924,70.381082,0.572,0.817,20152678,4,17,0.911,0.207,16.277,0.046,17.187,0.202,16.909,0.016,16.007,0.053,15.548,0.031
56.844881,70.314971,0.417,0.228,20152678,4,25,0.941,0.240,14.533,0.107,15.474,0.215,15.089,0.033,14.287,0.035,13.923,0.043
56.940372,70.341167,0.265,0.248,20152678,4,25,1.100,0.240,14.579,0.104,15.679,0.216,15.210,0.034,14.268,0.027,13.754,0.037
56.906783,70.367696,0.376,0.453,20152678,4,17,1.716,0.000,15.435,0.000,17.151,0.000,16.414,0.060,14.902,0.025,14.097,0.047
56.987018,70.370337,0.430,0.621,20152678,4,23,1.646,0.200,15.418,0.138,17.064,0.144,16.246,0.032,14.916,0.040,14.242,0.046
56.993682,70.377128,0.406,0.579,20152678,4,25,1.637,0.247,15.031,0.098,16.668,0.227,15.875,0.032,14.549,0.047,13.890,0.054
57.017091,70.372678,1.064,0.738,20152678,4,18,1.310,0.312,16.614,0.232,17.924,0.208,17.221,0.114,16.187,0.018,15.746,0.188
57.022977,70.366016,0.776,0.701,20152678,4,19,1.053,0.233,16.311,0.100,17.364,0.210,16.914,0.045,16.001,0.055,15.559,0.000
57.071534,70.389843,0.541,0.418,20152678,4,25,1.135,0.171,15.294,0.099,16.429,0.139,15.968,0.028,14.887,0.038,14.491,0.034
57.083389,70.405083,0.517,0.615,20152678,3,18,1.391,0.181,15.655,0.063,17.045,0.170,16.535,0.066,15.132,0.031,14.450,0.032
56.930027,70.396229,0.401,0.431,20152678,3,14,1.652,0.000,15.418,0.000,17.070,0.000,16.505,0.052,14.947,0.044,14.188,0.036
56.958308,70.406630,0.773,0.349,20152678,4,17,1.396,0.000,16.195,0.000,17.591,0.000,16.867,0.057,15.513,0.088,14.479,0.094
57.015534,70.425733,0.132,1.387,20152678,4,18,0.924,0.262,13.948,0.133,14.872,0.226,14.456,0.034,13.732,0.009,13.446,0.040
57.047466,70.434142,0.254,0.391,20152678,4,25,1.321,0.202,14.521,0.108,15.841,0.171,15.301,0.029,14.017,0.047,13.440,0.037
56.530315,70.272799,0.564,0.475,20152678,4,20,1.661,0.295,15.511,0.187,17.172,0.228,16.361,0.035,14.947,0.024,14.187,0.059
56.600145,70.316333,1.096,0.717,20152678,4,17,1.585,0.155,16.283,0.146,17.868,0.050,17.111,0.120,15.785,0.026,15.185,0.079
56.638893,70.323512,0.614,0.405,20152678,4,25,1.978,0.237,14.842,0.105,16.821,0.212,15.873,0.035,14.188,0.044,13.354,0.049
56.666198,70.318032,0.478,0.399,20152678,4,21,1.500,0.188,15.770,0.125,17.270,0.140,16.694,0.064,15.206,0.062,14.505,0.032
56.605187,70.348646,0.130,0.216,20152678,4,25,1.034,0.196,14.284,0.084,15.318,0.176,14.885,0.032,14.006,0.038,13.599,0.028
56.409784,70.330900,0.109,0.144,20122728,5,29,0.849,0.207,12.480,0.096,13.329,0.184,12.993,0.024,12.292,0.030,11.936,0.019
56.462201,70.325882,0.295,0.341,20152678,4,25,1.477,0.201,14.678,0.101,16.155,0.174,15.479,0.031,14.215,0.044,13.545,0.036
56.447300,70.357016,0.123,0.121,20122728,5,29,1.592,0.198,11.079,0.099,12.671,0.171,11.945,0.035,10.600,0.034,10.049,0.000
56.381538,70.346056,0.347,0.330,20152678,4,24,1.749,0.201,14.742,0.101,16.491,0.173,15.721,0.034,14.186,0.025,13.419,0.042
56.402042,70.359360,0.468,0.439,20152678,4,23,1.664,0.223,14.918,0.090,16.582,0.204,15.781,0.045,14.348,0.022,13.623,0.057
56.586336,70.382322,0.397,0.495,20152678,4,25,1.359,0.250,15.249,0.095,16.608,0.231,16.004,0.046,14.838,0.045,14.260,0.038
56.632149,70.410150,0.869,0.606,20152678,3,14,1.209,0.217,16.114,0.107,17.323,0.189,16.939,0.031,15.710,0.036,15.001,0.119
56.667454,70.408212,0.420,0.377,20152678,4,17,2.195,0.061,15.484,0.017,17.679,0.058,16.597,0.061,14.730,0.041,13.661,0.066
56.495843,70.392617,0.493,0.292,20122728,5,29,0.963,0.195,12.520,0.089,13.483,0.173,13.088,0.037,12.271,0.026,11.874,0.030
56.527939,70.406393,0.395,0.479,20152678,4,23,1.839,0.131,15.433,0.082,17.272,0.102,16.340,0.053,14.729,0.053,13.967,0.034
56.863499,70.401172,0.748,0.646,20152678,4,20,1.513,0.275,16.161,0.160,17.674,0.224,17.013,0.052,15.651,0.076,15.080,0.157
56.875528,70.395193,0.253,0.426,20152678,4,25,1.518,0.176,14.651,0.110,16.169,0.137,15.488,0.044,14.138,0.042,13.443,0.024
56.789766,70.424761,1.244,0.709,20152678,2,11,1.450,0.000,16.632,0.000,18.082,0.000,17.571,0.042,16.215,0.095,15.607,0.062
56.719893,70.436423,0.119,0.149,20152678,4,25,1.303,0.215,13.851,0.082,15.154,0.198,14.598,0.040,13.461,0.032,12.884,0.043
57.173569,70.369440,0.885,0.914,20152678,3,9,0.979,0.000,16.485,0.000,17.463,0.000,17.180,0.033,16.241,0.134,15.769,0.000
57.350098,70.431050,0.720,0.580,20152678,4,21,1.555,0.264,15.580,0.111,17.134,0.239,16.408,0.036,15.073,0.061,14.355,0.060
57.293680,70.424662,0.557,0.893,20152678,4,15,1.415,0.293,16.044,0.186,17.459,0.226,16.730,0.046,15.454,0.043,14.850,0.080
57.096122,70.436505,0.177,0.147,20122728,5,27,0.693,0.204,12.984,0.091,13.676,0.183,13.416,0.030,12.862,0.033,12.637,0.031
56.355854,70.355304,0.664,0.692,20152678,4,25,1.236,0.159,15.920,0.098,17.156,0.125,16.587,0.031,15.547,0.032,14.991,0.053
56.421916,70.382708,0.634,0.902,20152678,3,14,1.038,0.040,16.340,0.011,17.378,0.038,17.145,0.057,16.045,0.036,15.458,0.083
56.354107,70.400207,0.148,0.218,20152678,4,25,1.874,0.172,13.725,0.091,15.599,0.146,14.724,0.037,13.124,0.033,12.321,0.044
56.502440,70.417905,1.034,0.664,20152678,3,10,1.026,0.295,16.872,0.095,17.898,0.279,17.647,0.051,16.448,0.008,15.808,0.033
56.506999,70.431073,0.819,0.586,20152678,4,18,1.444,0.190,16.045,0.032,17.488,0.188,16.884,0.029,15.572,0.039,14.893,0.114
56.522859,70.431492,1.183,0.617,20152678,4,17,1.296,0.173,16.189,0.105,17.485,0.137,16.992,0.055,15.828,0.080,15.154,0.041
56.237839,70.427500,0.917,0.437,20152678,2,7,1.726,0.000,16.197,0.000,17.923,0.000,17.243,0.072,15.826,0.051,15.096,0.000
