RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
10.276252,41.127478,0.893,0.860,20151872,8,33,0.845,0.121,15.761,0.094,16.606,0.076,16.163,0.035,15.540,0.080,15.356,0.112
10.270361,41.160240,1.061,0.814,20151872,5,15,0.639,0.000,16.583,0.000,17.222,0.000,16.992,0.082,16.153,0.107,15.885,0.210
10.301288,41.188294,1.212,1.039,20151872,9,33,1.040,0.163,15.926,0.076,16.966,0.145,16.384,0.032,15.569,0.080,15.253,0.156
10.322658,41.169173,0.716,0.592,20151872,9,35,0.831,0.080,15.787,0.051,16.618,0.062,16.198,0.068,15.381,0.091,15.095,0.078
10.325887,41.198780,0.129,0.151,20151872,10,50,0.849,0.047,13.275,0.031,14.124,0.035,13.660,0.024,13.038,0.041,12.784,0.045
10.330812,41.208368,1.018,1.199,20151872,7,16,1.153,0.110,16.400,0.105,17.553,0.032,16.750,0.038,16.151,0.121,15.760,0.075
10.332809,41.191442,0.224,0.284,20151872,10,55,0.679,0.051,14.239,0.044,14.918,0.024,14.537,0.029,14.081,0.049,13.904,0.050
10.363562,41.215619,0.931,0.684,20121873,4,12,0.686,0.062,15.749,0.000,16.435,0.062,16.048,0.035,15.546,0.029,15.280,0.000
10.363858,41.215825,0.686,1.108,20151872,6,20,0.700,0.077,15.778,0.074,16.478,0.021,16.055,0.035,15.583,0.089,15.403,0.075
10.305483,41.207695,0.700,0.739,20151872,9,38,0.529,0.085,15.689,0.058,16.217,0.063,15.916,0.050,15.570,0.065,15.365,0.081
10.307590,41.227022,0.652,0.612,20151872,10,47,0.781,0.088,15.094,0.038,15.875,0.079,15.461,0.041,14.881,0.035,14.729,0.053
10.310100,41.232918,1.403,1.213,20151872,6,13,1.277,0.162,16.237,0.051,17.514,0.154,16.988,0.016,15.601,0.084,14.788,0.111
10.244782,41.206517,0.576,0.576,20121873,8,37,0.986,0.156,15.176,0.057,16.161,0.145,15.660,0.041,14.735,0.050,14.365,0.063
10.244772,41.206485,0.513,1.229,20151872,2,10,1.175,0.034,15.108,0.031,16.283,0.014,15.677,0.030,14.701,0.037,14.330,0.048
10.254941,41.229347,0.257,0.365,20151872,10,50,1.149,0.064,14.223,0.040,15.372,0.050,14.800,0.043,13.818,0.040,13.290,0.053
10.211079,41.211570,0.090,0.050,20151872,10,50,0.540,0.046,12.261,0.033,12.801,0.031,12.493,0.031,12.151,0.037,12.022,0.047
10.214411,41.229201,0.096,0.069,20151872,10,50,0.429,0.037,12.702,0.027,13.131,0.025,12.871,0.029,12.630,0.032,12.568,0.053
10.231589,41.214946,0.452,0.432,20151872,10,49,0.665,0.072,14.851,0.042,15.517,0.058,15.154,0.031,14.709,0.044,14.518,0.070
10.232298,41.245996,0.865,0.822,20151872,6,21,0.937,0.163,16.419,0.062,17.356,0.151,16.879,0.070,16.066,0.056,15.857,0.267
10.290048,41.267815,0.275,0.286,20151872,10,49,0.673,0.042,14.339,0.023,15.013,0.035,14.629,0.029,14.167,0.041,14.025,0.065
10.305585,41.276337,0.555,0.634,20151872,10,47,0.512,0.070,15.285,0.058,15.797,0.039,15.469,0.044,15.163,0.077,15.077,0.098
10.314511,41.263169,0.692,0.566,20151872,9,45,0.663,0.116,15.410,0.085,16.073,0.080,15.706,0.036,15.219,0.045,15.038,0.109
10.270072,41.252855,1.115,0.622,20121873,5,17,0.756,0.151,15.733,0.042,16.489,0.146,16.099,0.112,15.513,0.042,15.379,0.093
10.269806,41.252859,1.166,0.623,20151872,7,24,0.812,0.177,15.723,0.037,16.535,0.173,16.067,0.052,15.538,0.059,15.203,0.114
10.117078,41.161718,0.887,0.924,20151872,6,21,1.343,0.186,16.063,0.059,17.406,0.177,16.742,0.081,15.552,0.033,15.170,0.000
10.121135,41.176306,0.284,0.227,20151872,10,50,1.534,0.069,13.703,0.046,15.238,0.052,14.453,0.043,13.173,0.047,12.588,0.054
10.125933,41.155715,0.479,0.636,20151872,9,41,1.075,0.094,15.431,0.041,16.507,0.084,15.992,0.044,15.013,0.054,14.593,0.087
10.130736,41.161668,0.688,0.680,20151872,7,15,1.519,0.011,15.969,0.000,17.488,0.011,16.778,0.059,15.354,0.054,14.237,0.051
10.130971,41.162260,0.988,1.979,20151872,5,9,1.766,0.175,15.963,0.017,17.729,0.174,17.084,0.000,15.484,0.062,14.131,0.077
10.084205,41.171107,0.916,1.300,20151872,2,5,0.655,0.198,17.084,0.000,17.740,0.198,17.397,0.000,16.156,0.000,15.745,0.000
10.085716,41.164345,1.025,1.000,20151872,5,16,1.444,0.166,16.225,0.032,17.669,0.163,16.885,0.089,15.762,0.033,15.249,0.124
10.119557,41.184383,0.631,0.596,20151872,10,41,0.678,0.093,15.348,0.059,16.025,0.072,15.633,0.035,15.172,0.049,14.979,0.122
10.163984,41.188334,0.673,0.642,20151872,9,42,0.551,0.081,15.381,0.065,15.931,0.047,15.629,0.055,15.289,0.044,15.147,0.135
10.189277,41.214008,0.905,1.035,20151872,9,34,0.710,0.069,15.860,0.059,16.570,0.035,16.159,0.041,15.662,0.101,15.405,0.038
10.133384,41.216909,0.875,0.807,20151872,8,27,0.777,0.101,16.024,0.062,16.801,0.080,16.397,0.077,15.876,0.048,15.588,0.211
10.142552,41.211990,0.899,0.692,20151872,6,24,0.540,0.106,16.130,0.050,16.670,0.094,16.355,0.046,15.992,0.077,15.817,0.105
10.131819,41.239559,0.779,1.220,20121873,3,8,0.554,0.000,16.801,0.000,17.355,0.000,17.056,0.080,16.431,0.121,15.911,0.067
10.159773,41.239088,0.825,0.772,20151872,8,35,0.518,0.102,15.741,0.076,16.259,0.069,15.944,0.039,15.607,0.070,15.443,0.084
10.063553,41.184381,0.800,1.199,20151872,3,10,0.920,0.000,16.535,0.000,17.455,0.000,17.063,0.063,16.275,0.074,15.915,0.140
10.072248,41.180577,0.620,0.662,20151872,9,45,0.937,0.106,15.429,0.042,16.365,0.098,15.925,0.060,15.078,0.042,14.742,0.070
10.035795,41.223773,1.143,0.815,20121873,3,14,0.815,0.065,16.566,0.045,17.381,0.047,17.015,0.133,16.372,0.089,15.930,0.058
10.044536,41.225782,0.252,0.311,20151872,10,49,0.724,0.065,14.527,0.049,15.251,0.043,14.855,0.042,14.310,0.039,14.116,0.066
10.057340,41.229796,0.182,0.256,20151872,10,50,0.721,0.046,13.988,0.035,14.709,0.030,14.311,0.031,13.806,0.035,13.631,0.034
10.070668,41.224508,0.901,0.725,20151872,8,35,0.783,0.104,15.779,0.088,16.562,0.054,16.163,0.052,15.557,0.049,15.268,0.083
10.126384,41.263369,0.138,0.632,20151872,10,50,1.231,0.060,13.375,0.038,14.606,0.047,14.025,0.038,12.862,0.041,12.382,0.044
10.092140,41.293867,0.461,0.330,20151872,10,49,0.937,0.049,14.623,0.042,15.560,0.024,15.055,0.039,14.353,0.041,14.043,0.049
10.208563,41.262780,0.285,0.314,20151872,10,49,0.888,0.038,14.505,0.028,15.393,0.026,14.914,0.032,14.245,0.031,13.973,0.056
10.217212,41.279964,0.418,0.431,20151872,10,47,0.738,0.050,14.772,0.039,15.510,0.032,15.096,0.038,14.554,0.040,14.336,0.086
10.221745,41.253846,0.777,0.966,20151872,7,28,0.988,0.197,15.996,0.067,16.984,0.185,16.484,0.039,15.598,0.080,15.248,0.046
10.186403,41.257954,0.588,0.784,20121873,6,20,0.760,0.056,16.092,0.045,16.852,0.034,16.522,0.091,15.849,0.061,15.453,0.164
10.169591,41.253796,0.206,0.223,20151872,10,50,0.579,0.048,14.018,0.027,14.597,0.040,14.275,0.036,13.867,0.033,13.714,0.028
10.186560,41.258338,0.726,1.039,20151872,4,6,0.711,0.000,16.250,0.000,16.961,0.000,16.501,0.072,15.798,0.000,15.675,0.101
10.213947,41.290534,0.447,0.526,20151872,10,47,0.708,0.084,15.083,0.039,15.791,0.075,15.399,0.042,14.905,0.055,14.715,0.047
10.235670,41.303489,0.847,0.806,20151872,6,18,0.730,0.049,16.181,0.000,16.911,0.049,16.455,0.018,15.956,0.132,15.748,0.108
10.218964,41.314863,0.503,0.462,20151872,10,47,0.934,0.088,14.983,0.049,15.917,0.073,15.437,0.048,14.681,0.049,14.254,0.051
10.249162,41.323857,0.098,0.077,20151872,10,50,0.667,0.045,12.686,0.030,13.353,0.033,12.982,0.036,12.526,0.034,12.367,0.039
10.230986,41.368072,0.090,0.086,20151872,10,50,0.825,0.045,12.869,0.030,13.694,0.034,13.246,0.035,12.629,0.035,12.370,0.039
10.155789,41.356683,0.784,0.997,20151872,6,22,0.580,0.074,16.437,0.063,17.017,0.040,16.629,0.084,16.336,0.120,15.985,0.037
10.172043,41.353499,0.107,0.088,20151872,10,50,0.529,0.045,12.863,0.030,13.392,0.034,13.086,0.033,12.761,0.031,12.649,0.031
10.181908,41.367383,0.458,0.319,20151872,10,49,0.975,0.078,14.773,0.048,15.748,0.061,15.211,0.042,14.505,0.050,14.221,0.056
10.199440,41.369230,0.198,0.196,20151872,10,50,0.775,0.046,13.705,0.030,14.480,0.035,14.052,0.043,13.505,0.034,13.319,0.051
9.831681,41.003396,0.866,0.772,20151766,10,45,0.930,0.110,15.302,0.050,16.232,0.098,15.748,0.062,14.958,0.062,14.628,0.063
9.839340,41.046657,0.811,0.766,20151872,7,20,1.516,0.000,16.367,0.000,17.883,0.000,16.935,0.028,15.803,0.072,15.202,0.093
9.858610,41.077924,0.932,0.890,20151872,5,16,0.895,0.136,16.106,0.127,17.000,0.049,16.568,0.066,16.030,0.019,15.648,0.112
9.865104,41.050161,0.099,0.101,20151872,10,50,0.912,0.050,13.104,0.034,14.016,0.036,13.527,0.035,12.841,0.046,12.526,0.049
9.866146,41.057675,0.102,0.081,20151872,10,50,0.481,0.043,12.974,0.028,13.454,0.032,13.173,0.031,12.892,0.040,12.803,0.051
9.917643,41.113300,0.078,0.066,20151872,10,50,0.558,0.045,12.382,0.034,12.940,0.029,12.625,0.031,12.266,0.038,12.125,0.049
9.927516,41.115515,0.361,0.275,20151872,10,49,0.673,0.057,14.520,0.038,15.192,0.042,14.814,0.042,14.341,0.041,14.125,0.047
9.871485,41.123272,0.796,0.583,20121873,5,15,0.524,0.193,16.398,0.169,16.922,0.093,16.618,0.041,16.280,0.027,16.071,0.000
9.861179,41.131796,0.501,0.441,20151872,10,49,0.656,0.078,14.694,0.054,15.350,0.056,14.986,0.046,14.558,0.048,14.437,0.055
9.845869,41.123212,0.256,0.246,20151872,10,50,0.617,0.050,14.030,0.032,14.647,0.038,14.291,0.037,13.881,0.032,13.722,0.045
9.847941,41.153435,1.069,1.264,20151872,6,14,0.397,0.116,16.673,0.000,17.070,0.116,16.866,0.064,16.381,0.111,16.611,0.000
9.867652,41.141266,0.721,0.979,20121873,7,25,0.841,0.127,15.796,0.062,16.637,0.111,16.240,0.056,15.553,0.064,15.244,0.021
9.867362,41.141152,0.882,0.908,20151872,4,11,0.917,0.000,15.825,0.000,16.742,0.000,16.259,0.011,15.522,0.052,15.269,0.106
9.928328,41.153048,0.088,0.064,20151872,10,50,0.572,0.045,12.590,0.029,13.162,0.034,12.838,0.034,12.469,0.037,12.329,0.037
9.934756,41.129367,1.036,0.536,20151872,3,7,0.739,0.000,16.843,0.000,17.582,0.000,17.225,0.084,16.466,0.062,16.385,0.000
9.953326,41.145075,0.091,0.080,20151872,10,50,0.591,0.045,12.766,0.028,13.357,0.035,13.026,0.037,12.639,0.035,12.509,0.035
9.898568,41.163060,0.345,0.323,20151872,10,49,0.557,0.060,14.404,0.031,14.961,0.052,14.638,0.043,14.288,0.038,14.117,0.059
9.925269,41.194929,1.190,0.703,20151872,3,6,0.731,0.000,15.522,0.000,16.253,0.000,15.810,0.000,15.293,0.000,15.084,0.238
9.925416,41.195330,0.754,0.566,20151872,8,35,0.694,0.039,15.477,0.029,16.171,0.027,15.780,0.058,15.297,0.069,15.082,0.061
9.942641,41.192425,0.572,0.592,20151872,10,47,0.752,0.085,15.081,0.036,15.833,0.077,15.426,0.045,14.905,0.053,14.662,0.060
9.963957,41.181512,0.133,0.118,20151872,10,50,0.545,0.044,13.318,0.031,13.863,0.032,13.551,0.035,13.197,0.035,13.068,0.034
9.982685,41.178903,0.821,0.734,20151872,5,19,0.547,0.170,16.525,0.149,17.072,0.082,16.752,0.051,16.393,0.073,16.267,0.000
10.007781,41.207966,0.966,0.874,20151872,6,19,0.503,0.108,16.288,0.067,16.791,0.085,16.529,0.048,16.205,0.084,15.958,0.000
9.945819,41.220714,0.106,0.086,20151872,10,50,0.620,0.050,12.869,0.026,13.489,0.042,13.136,0.036,12.718,0.037,12.558,0.044
9.960130,41.229633,0.691,0.802,20151872,7,29,0.756,0.088,15.702,0.039,16.458,0.079,16.052,0.048,15.493,0.085,15.263,0.085
9.971272,41.239059,0.390,0.291,20151872,10,50,0.629,0.048,13.966,0.024,14.594,0.042,14.236,0.031,13.815,0.032,13.639,0.046
9.891427,41.214252,0.122,0.114,20151872,10,50,1.748,0.155,12.621,0.115,14.369,0.104,13.439,0.103,12.013,0.127,10.835,0.092
9.916470,41.213093,0.434,0.413,20151872,10,49,0.587,0.063,14.744,0.040,15.331,0.049,14.984,0.039,14.619,0.040,14.484,0.058
9.879727,41.250234,0.937,0.846,20151872,8,30,0.699,0.087,16.068,0.059,16.767,0.063,16.406,0.079,15.839,0.061,15.521,0.068
9.893181,41.232400,0.423,0.614,20151872,10,48,0.823,0.084,14.865,0.045,15.689,0.070,15.256,0.045,14.624,0.059,14.400,0.058
9.920029,41.233237,0.518,0.500,20151872,10,47,0.863,0.102,15.006,0.058,15.869,0.084,15.406,0.049,14.752,0.033,14.495,0.033
9.899376,41.268800,0.486,0.287,20151872,10,49,0.617,0.073,14.691,0.039,15.308,0.062,14.957,0.040,14.531,0.041,14.418,0.072
9.906842,41.250410,0.229,0.172,20151872,10,50,0.967,0.075,13.514,0.056,14.481,0.050,13.964,0.049,13.220,0.053,12.912,0.056
9.940255,41.288691,0.565,0.557,20151872,9,42,0.469,0.065,15.394,0.058,15.863,0.029,15.598,0.044,15.313,0.060,15.216,0.092
9.898094,41.290961,0.774,1.147,20121873,3,8,0.540,0.147,16.576,0.014,17.116,0.146,16.821,0.000,16.300,0.000,16.239,0.000
9.901771,41.308037,0.315,0.359,20151872,10,49,0.489,0.062,14.451,0.031,14.940,0.053,14.657,0.046,14.352,0.024,14.269,0.050
9.914846,41.298501,0.770,0.546,20151872,6,18,1.350,0.154,16.130,0.000,17.481,0.154,16.876,0.074,15.741,0.052,15.167,0.053
9.856432,41.315274,0.633,0.997,20151872,8,34,0.745,0.115,15.634,0.048,16.378,0.105,15.893,0.084,15.434,0.040,15.277,0.066
9.859138,41.300532,0.064,0.054,20151872,10,50,0.496,0.047,11.493,0.027,11.989,0.038,11.706,0.041,11.397,0.031,11.286,0.043
9.850291,41.365465,0.873,0.867,20151872,5,11,0.922,0.000,16.318,0.000,17.240,0.000,16.788,0.074,16.199,0.115,16.100,0.000
9.861760,41.364604,0.173,0.194,20151872,10,50,0.586,0.052,13.714,0.038,14.300,0.036,13.970,0.052,13.562,0.034,13.394,0.054
9.879714,41.352528,0.163,0.287,20151872,10,50,0.597,0.040,13.856,0.020,14.453,0.034,14.112,0.042,13.722,0.037,13.579,0.038
9.851228,41.380166,0.079,0.071,20151872,10,50,0.778,0.057,12.852,0.034,13.630,0.045,13.207,0.047,12.648,0.036,12.454,0.046
10.032208,41.237662,0.072,0.042,20151872,10,50,0.704,0.043,12.006,0.032,12.710,0.029,12.326,0.036,11.826,0.035,11.630,0.039
10.038607,41.250127,0.578,0.849,20151872,5,15,0.888,0.127,16.333,0.000,17.220,0.127,16.751,0.047,15.984,0.091,15.734,0.192
10.059732,41.261394,0.390,0.409,20151872,9,42,0.867,0.060,15.007,0.040,15.874,0.045,15.395,0.039,14.746,0.042,14.480,0.040
10.005623,41.271923,0.190,0.223,20151872,10,50,0.966,0.051,13.935,0.031,14.901,0.041,14.420,0.046,13.577,0.042,13.282,0.045
10.020616,41.276355,1.376,0.562,20151872,5,15,0.667,0.169,16.736,0.113,17.403,0.125,16.948,0.079,16.443,0.130,16.238,0.000
10.057379,41.279273,0.075,0.038,20151872,10,50,0.596,0.045,11.099,0.030,11.695,0.033,11.368,0.035,10.965,0.035,10.817,0.038
9.951327,41.319186,0.409,0.429,20151872,10,49,0.663,0.057,14.554,0.037,15.217,0.043,14.850,0.049,14.377,0.033,14.219,0.045
9.954966,41.301159,0.920,0.712,20151872,8,34,0.733,0.078,15.758,0.054,16.490,0.057,16.066,0.053,15.565,0.032,15.351,0.113
9.962241,41.308580,0.267,0.198,20151872,10,50,0.660,0.057,13.922,0.036,14.582,0.045,14.203,0.040,13.773,0.042,13.616,0.052
9.971651,41.315663,0.313,0.311,20151872,10,50,1.419,0.062,14.222,0.040,15.642,0.047,14.963,0.069,13.625,0.037,12.870,0.051
10.017936,41.318912,0.062,0.040,20151872,10,50,0.726,0.044,11.339,0.029,12.065,0.033,11.672,0.037,11.151,0.034,10.965,0.036
10.031642,41.358381,0.761,0.448,20151872,10,46,0.720,0.095,15.249,0.054,15.969,0.078,15.537,0.051,15.043,0.055,14.817,0.072
10.033282,41.350927,0.108,0.057,20151872,10,50,0.611,0.046,12.730,0.028,13.341,0.037,12.995,0.037,12.583,0.034,12.428,0.043
9.981024,41.366066,0.572,0.747,20151872,10,47,0.706,0.095,15.316,0.033,16.022,0.089,15.612,0.051,15.130,0.059,14.933,0.096
9.987898,41.348681,0.778,0.724,20151872,9,40,0.754,0.146,15.637,0.070,16.391,0.127,15.965,0.069,15.402,0.054,15.238,0.082
10.010525,41.376027,0.567,0.576,20151872,10,48,0.554,0.076,15.211,0.040,15.765,0.065,15.442,0.046,15.088,0.040,14.966,0.082
10.124417,41.331402,0.305,0.391,20151872,10,50,0.899,0.081,14.487,0.038,15.386,0.071,14.898,0.036,14.242,0.032,13.975,0.068
10.122193,41.367092,0.220,0.163,20151872,10,50,1.038,0.047,13.738,0.033,14.776,0.033,14.213,0.044,13.423,0.040,13.096,0.038
10.135301,41.362256,0.496,0.576,20151872,10,44,0.768,0.074,15.114,0.043,15.882,0.061,15.472,0.054,14.865,0.036,14.542,0.051
10.071541,41.364947,0.254,0.252,20151872,10,50,0.708,0.055,14.191,0.035,14.899,0.042,14.509,0.037,13.987,0.027,13.789,0.058
10.106454,41.379860,0.711,1.396,20151872,5,13,0.476,0.233,16.191,0.097,16.667,0.212,16.364,0.019,16.066,0.071,15.914,0.000
10.121252,41.384597,0.225,0.234,20151872,10,50,0.618,0.048,13.916,0.022,14.534,0.042,14.187,0.037,13.746,0.031,13.581,0.041
10.143642,41.400377,0.478,0.608,20151872,10,47,0.749,0.068,15.215,0.035,15.964,0.059,15.558,0.046,15.015,0.040,14.831,0.052
10.167658,41.422662,0.190,0.151,20151872,10,50,0.332,0.100,13.816,0.066,14.148,0.076,13.931,0.072,13.791,0.069,13.773,0.077
10.178858,41.410979,0.462,0.371,20151872,10,47,0.690,0.068,14.864,0.041,15.554,0.054,15.168,0.052,14.676,0.031,14.495,0.070
10.149833,41.425201,0.718,0.827,20151872,8,31,0.936,0.049,15.827,0.034,16.763,0.035,16.330,0.095,15.585,0.065,15.299,0.097
10.077674,41.394844,0.238,0.166,20151872,10,50,0.691,0.054,13.907,0.024,14.598,0.048,14.224,0.039,13.723,0.036,13.539,0.050
10.082733,41.427180,0.978,0.727,20151872,5,24,1.013,0.151,15.832,0.034,16.845,0.148,16.303,0.066,15.420,0.078,15.081,0.066
10.091331,41.428675,0.147,0.110,20151872,10,50,0.537,0.048,13.268,0.026,13.805,0.040,13.493,0.038,13.169,0.036,13.064,0.042
10.029862,41.403806,0.079,0.067,20151872,10,50,0.565,0.050,12.346,0.032,12.911,0.039,12.589,0.041,12.211,0.032,12.075,0.041
10.033632,41.416698,0.838,0.787,20151872,9,37,0.770,0.090,15.731,0.047,16.501,0.077,16.105,0.067,15.573,0.062,15.393,0.060
10.036646,41.393188,0.171,0.204,20151872,10,50,1.048,0.048,13.931,0.031,14.979,0.036,14.426,0.047,13.598,0.037,13.253,0.058
10.053525,41.418150,0.846,0.690,20151872,8,25,0.686,0.137,15.949,0.009,16.635,0.137,16.323,0.052,15.873,0.057,15.607,0.152
10.098465,41.446993,0.744,0.688,20151872,7,30,0.685,0.109,15.994,0.064,16.679,0.089,16.309,0.053,15.767,0.077,15.615,0.095
10.110435,41.457384,0.601,0.608,20151872,9,38,0.914,0.109,15.570,0.063,16.483,0.090,15.979,0.051,15.225,0.058,14.882,0.094
10.114082,41.441591,1.116,0.957,20151872,6,23,0.620,0.120,16.122,0.073,16.742,0.096,16.403,0.034,16.023,0.098,16.145,0.000
10.121742,41.462128,1.037,0.846,20151872,4,13,0.844,0.054,16.535,0.051,17.379,0.017,16.932,0.063,16.239,0.114,15.863,0.000
10.137230,41.460718,0.189,0.150,20151872,10,50,0.503,0.054,13.781,0.026,14.284,0.047,13.978,0.042,13.667,0.029,13.569,0.030
10.090491,41.487088,0.102,0.101,20151872,10,50,0.671,0.051,13.173,0.025,13.844,0.045,13.472,0.043,13.007,0.041,12.845,0.036
10.111206,41.484704,0.286,0.387,20151872,10,49,0.538,0.055,14.318,0.027,14.856,0.048,14.540,0.048,14.206,0.038,14.060,0.035
10.117440,41.492136,0.522,0.481,20151872,10,49,0.595,0.064,14.926,0.029,15.521,0.057,15.174,0.050,14.795,0.053,14.670,0.081
9.921678,41.325274,0.813,0.701,20151872,7,23,0.774,0.216,16.116,0.106,16.890,0.188,16.407,0.068,15.953,0.064,15.771,0.179
9.988345,41.393185,0.100,0.084,20151872,10,50,0.997,0.046,12.499,0.028,13.496,0.036,12.958,0.042,12.212,0.039,11.903,0.035
9.883737,41.366281,0.440,0.459,20151872,10,47,0.663,0.078,14.959,0.031,15.622,0.072,15.246,0.052,14.814,0.043,14.632,0.067
9.909652,41.434246,0.057,0.043,20151872,10,50,1.098,0.053,11.044,0.031,12.142,0.043,11.566,0.045,10.723,0.037,10.383,0.039
9.857934,41.422881,0.702,0.676,20151872,9,38,0.526,0.126,15.390,0.034,15.916,0.121,15.631,0.068,15.313,0.035,15.138,0.060
9.871910,41.394783,0.467,0.637,20151872,10,47,0.895,0.105,15.177,0.070,16.073,0.078,15.581,0.055,14.856,0.053,14.579,0.068
9.874930,41.406989,0.407,0.415,20151872,10,49,0.616,0.088,14.672,0.025,15.288,0.085,14.943,0.060,14.535,0.026,14.401,0.056
9.928358,41.448734,0.063,0.059,20151872,10,50,0.599,0.050,11.646,0.029,12.245,0.040,11.911,0.041,11.510,0.036,11.368,0.039
9.916466,41.459339,0.648,1.214,20151872,10,39,0.555,0.101,13.546,0.067,14.102,0.075,13.777,0.064,13.429,0.092,13.318,0.069
9.928916,41.497572,0.569,1.134,20151872,7,28,0.688,0.188,16.300,0.076,16.987,0.171,16.537,0.072,16.158,0.079,16.022,0.100
10.024037,41.437106,0.539,0.545,20151872,10,44,0.672,0.052,15.326,0.031,15.998,0.041,15.654,0.062,15.156,0.049,14.894,0.056
10.038581,41.437888,0.060,0.036,20151872,10,50,0.756,0.046,10.866,0.025,11.622,0.039,11.222,0.037,10.670,0.034,10.461,0.037
10.037665,41.474718,0.334,0.314,20151872,10,49,0.694,0.039,14.626,0.020,15.320,0.033,14.926,0.055,14.437,0.039,14.263,0.051
10.007229,41.458286,1.023,1.271,20121873,4,10,0.752,0.143,16.207,0.036,16.959,0.138,16.516,0.035,15.924,0.000,15.991,0.000
10.001468,41.453380,0.618,0.498,20151872,10,49,0.373,0.062,15.051,0.035,15.424,0.051,15.180,0.043,14.989,0.039,14.951,0.055
10.058465,41.481526,0.504,0.547,20151872,10,48,0.453,0.062,15.183,0.050,15.635,0.037,15.364,0.073,15.062,0.053,14.930,0.085
10.044877,41.497407,0.705,0.572,20151872,9,42,0.718,0.079,15.452,0.035,16.170,0.070,15.800,0.080,15.283,0.047,15.076,0.079
10.067450,41.545674,0.416,0.533,20151872,10,47,0.943,0.077,15.115,0.049,16.059,0.058,15.560,0.076,14.825,0.049,14.536,0.068
9.962938,41.494881,0.396,0.272,20151872,10,49,0.815,0.066,14.436,0.038,15.251,0.054,14.807,0.054,14.194,0.040,13.929,0.059
9.979940,41.492077,1.032,0.766,20151872,2,7,0.988,0.200,16.754,0.000,17.742,0.200,17.003,0.132,16.124,0.117,15.980,0.000
9.934167,41.513403,0.340,0.330,20151872,10,49,0.524,0.077,14.581,0.037,15.106,0.068,14.793,0.038,14.454,0.038,14.288,0.045
9.958301,41.537095,0.089,0.052,20151872,10,50,0.602,0.055,11.628,0.028,12.230,0.047,11.899,0.046,11.483,0.033,11.321,0.037
9.972907,41.549419,0.987,0.930,20151872,7,26,0.552,0.162,16.228,0.086,16.781,0.137,16.457,0.047,16.090,0.051,16.030,0.056
10.025424,41.517525,0.979,0.991,20151872,6,21,0.520,0.202,16.399,0.137,16.919,0.149,16.589,0.050,16.187,0.100,16.006,0.326
9.830143,41.411307,0.654,1.029,20151872,5,17,1.057,0.087,16.153,0.077,17.210,0.041,16.714,0.088,15.887,0.067,15.538,0.128
9.868760,41.447897,0.768,0.822,20151872,9,37,0.690,0.083,15.786,0.032,16.476,0.077,16.084,0.065,15.658,0.076,15.396,0.184
9.835082,41.480593,0.785,1.030,20151872,5,17,0.611,0.145,16.286,0.123,16.897,0.075,16.572,0.101,16.181,0.118,15.915,0.108
9.851696,41.471237,0.593,0.482,20151872,9,45,0.820,0.094,15.246,0.047,16.066,0.082,15.611,0.075,14.996,0.057,14.781,0.113
9.888276,41.473464,0.500,0.606,20151872,10,47,0.644,0.078,15.266,0.028,15.910,0.072,15.574,0.057,15.087,0.048,14.977,0.094
9.864223,41.515764,0.353,0.400,20151872,10,49,0.544,0.060,14.254,0.031,14.799,0.052,14.490,0.048,14.134,0.033,14.006,0.040
9.884695,41.526686,0.100,0.192,20151872,10,50,0.800,0.056,13.072,0.028,13.872,0.048,13.444,0.047,12.855,0.038,12.651,0.049
9.846137,41.544550,1.232,1.001,20121873,4,11,0.796,0.092,16.320,0.086,17.115,0.032,16.632,0.161,16.041,0.223,15.722,0.000
9.826571,41.562206,0.566,0.518,20151872,10,45,0.588,0.096,15.269,0.060,15.857,0.075,15.514,0.063,15.121,0.054,14.969,0.097
9.840438,41.597243,0.506,0.432,20151872,10,49,0.619,0.068,14.880,0.027,15.499,0.062,15.143,0.054,14.761,0.040,14.610,0.092
