RA_ICRS,DE_ICRS,mode,q_mode,class,SDSS12,m_SDSS12,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,zph,e_zph,<zph>
188.712600,27.915061,1,,3,J123451.02+275454.2,,2004.9733,3,20.445,0.086,19.022,0.016,18.364,0.013,17.995,0.014,17.485,0.028,,0.1286,0.0554,0.1604
188.729131,27.913499,1,+,6,J123454.99+275448.5,*,2004.9733,3,20.971,0.069,20.029,0.017,19.707,0.016,19.622,0.022,19.556,0.063,,,,
188.730337,27.913174,1,,6,J123455.28+275447.4,,2004.9733,3,24.628,0.731,23.723,0.289,23.525,0.301,22.287,0.191,22.636,0.554,,,,
188.720260,27.909585,1,+,3,J123452.86+275434.5,,2004.9733,3,21.702,0.161,22.351,0.135,21.481,0.088,21.324,0.134,21.453,0.481,,0.5007,0.1141,0.4517
188.723380,27.923022,1,+,3,J123453.61+275522.8,,2004.9733,3,21.623,0.187,20.746,0.046,20.008,0.035,19.617,0.043,19.468,0.125,,0.2536,0.0791,0.2434
188.723693,27.895784,1,+,3,J123453.68+275344.8,,2004.9733,3,22.354,0.255,22.812,0.188,22.182,0.147,22.078,0.232,21.655,0.511,,0.5860,0.1245,0.4569
188.726280,27.919259,1,,3,J123454.30+275509.3,,2004.9733,3,21.410,0.180,25.155,1.253,25.897,0.866,22.508,0.573,24.316,0.670,,0.6821,0.1401,0.4389
188.731935,27.905118,1,+,3,J123455.66+275418.4,,2004.9733,3,21.342,0.100,20.636,0.028,20.349,0.028,20.137,0.038,20.342,0.148,,0.1831,0.0877,0.1772
188.705702,27.912574,1,+,3,J123449.36+275445.2,*,2004.9733,3,22.668,0.331,22.189,0.111,21.547,0.091,20.828,0.083,20.911,0.294,,0.6129,0.0951,0.5973
188.706392,27.913476,1,,6,J123449.53+275448.5,,2004.9733,3,24.675,0.784,24.541,0.510,23.899,0.425,22.289,0.208,22.235,0.534,,,,
188.711993,27.907062,1,+,3,J123450.87+275425.4,,2004.9733,3,22.816,0.396,21.540,0.068,21.110,0.067,20.923,0.096,20.389,0.201,,0.2036,0.1271,0.2573
188.715535,27.920707,1,+,3,J123451.72+275514.5,,2004.9733,3,22.656,0.374,21.234,0.055,20.670,0.053,20.407,0.067,20.487,0.240,,0.2053,0.0679,0.1892
188.718354,27.913079,1,+,3,J123452.40+275447.0,,2004.9733,3,24.055,0.779,22.800,0.162,22.375,0.149,21.622,0.136,21.108,0.287,,0.7613,0.1287,0.6887
188.734138,27.907061,1,+,3,J123456.19+275425.4,,2004.9733,3,22.997,0.363,23.096,0.190,22.739,0.185,23.351,0.502,22.433,0.610,,0.5437,0.1303,0.3900
188.708545,27.914536,1,+,6,J123450.05+275452.3,,2004.9733,3,24.269,0.747,23.555,0.269,22.432,0.137,22.470,0.244,21.745,0.407,,,,
188.715944,27.898750,1,+,3,J123451.82+275355.4,,2004.9733,3,23.490,0.645,23.450,0.320,22.100,0.138,21.247,0.114,20.631,0.225,,0.5759,0.0728,0.5600
188.718143,27.922153,1,+,3,J123452.35+275519.7,,2004.9733,3,25.171,0.707,24.222,0.453,22.648,0.173,21.437,0.107,20.770,0.198,,0.6966,0.0641,0.6605
188.718192,27.915103,1,+,3,J123452.36+275454.3,,2004.9733,3,23.431,0.517,23.290,0.236,22.552,0.170,21.937,0.172,21.409,0.354,,0.5793,0.1164,0.6685
188.719123,27.919882,1,+,3,J123452.58+275511.5,,2004.9733,3,23.561,0.678,23.598,0.372,22.022,0.134,20.857,0.083,20.981,0.309,,0.5695,0.0713,0.5620
188.732526,27.912821,1,+,6,J123455.80+275446.1,,2004.9733,3,25.027,0.813,23.743,0.356,22.150,0.124,21.436,0.116,20.942,0.254,,,,
188.736794,27.905300,1,,3,J123456.83+275419.0,,2004.9733,3,22.048,1.875,21.048,0.392,19.595,0.165,18.429,0.088,17.902,0.187,,0.5995,0.0346,0.5934
188.735754,27.905255,1,,3,J123456.58+275418.9,,2004.9733,3,24.624,0.809,24.207,0.449,23.226,0.285,21.582,0.122,21.255,0.304,,0.4804,0.0637,0.7049
188.741902,27.911450,1,,6,J123458.05+275441.2,,2004.9733,3,25.858,0.454,24.588,0.533,24.057,0.484,21.741,0.134,20.838,0.208,,,,
188.714850,27.901450,1,,6,J123451.56+275405.2,,2004.9733,3,24.242,0.694,24.976,0.530,24.976,0.510,23.736,0.533,20.498,0.138,,,,
188.691223,27.913517,1,,6,J123445.89+275448.6,*,2004.9733,3,16.765,0.007,15.512,0.004,16.013,0.013,14.705,0.005,14.529,0.005,,,,
188.690631,27.914890,1,,3,J123445.75+275453.6,,2004.9733,3,23.527,0.482,25.114,0.641,24.802,0.598,19.479,0.019,19.192,0.046,,-9999.0000,-9999.0000,0.6981
188.689811,27.912128,1,,3,J123445.55+275443.6,,2004.9733,3,19.780,0.241,19.628,0.145,18.468,0.046,20.953,0.567,21.392,2.753,,-9999.0000,-9999.0000,0.1393
188.661869,27.912725,1,+,6,J123438.84+275445.8,*,2004.9733,3,24.245,0.675,21.081,0.035,19.598,0.015,18.574,0.011,18.022,0.019,,,,
188.670864,27.898513,1,,6,J123441.00+275354.6,,2004.9733,3,22.509,0.230,25.165,0.546,24.897,0.514,23.762,0.544,22.198,0.475,,,,
188.668733,27.919834,1,,3,J123440.49+275511.4,,2004.9733,3,24.217,0.809,22.705,0.156,22.547,0.180,21.766,0.159,21.115,0.296,,0.4893,0.2115,0.6152
188.668451,27.908018,1,+,6,J123440.42+275428.8,,2004.9733,3,24.035,0.647,23.301,0.215,22.765,0.171,22.344,0.206,22.096,0.472,,,,
188.676669,27.893585,1,,3,J123442.40+275336.9,,2004.9733,3,22.189,0.215,22.615,0.153,22.726,0.235,22.321,0.289,21.541,0.461,,-9999.0000,-9999.0000,0.5943
188.671336,27.917877,1,+,6,J123441.12+275504.3,,2004.9733,3,23.261,0.397,23.885,0.331,22.572,0.139,22.383,0.203,22.124,0.460,,,,
188.676585,27.897649,1,+,3,J123442.38+275351.5,,2004.9733,3,24.742,0.944,23.687,0.374,21.607,0.086,21.240,0.109,20.491,0.191,,0.3875,0.0571,0.4138
188.679152,27.906895,1,,3,J123442.99+275424.8,,2004.9733,3,24.881,0.721,25.409,0.539,22.697,0.161,24.394,0.652,22.031,0.454,,0.4833,0.0889,0.3858
188.690486,27.917097,1,+,6,J123445.71+275501.5,,2004.9733,3,25.576,0.495,24.713,0.520,23.046,0.206,23.540,0.482,23.459,0.468,,,,
188.690961,27.920541,1,+,6,J123445.83+275513.9,,2004.9733,3,24.366,0.718,23.439,0.239,22.289,0.113,21.274,0.081,20.593,0.152,,,,
188.659151,27.909904,1,,3,J123438.19+275435.6,,2004.9733,3,25.944,0.567,24.040,0.547,22.934,0.303,21.557,0.160,20.505,0.214,,0.4167,0.0707,0.6739
188.673009,27.900332,1,,3,J123441.52+275401.1,,2004.9733,3,23.338,0.476,25.186,0.641,24.003,0.514,22.021,0.211,21.592,0.404,,0.8071,0.0582,0.6855
188.686699,27.898845,1,,3,J123444.80+275355.8,,2004.9733,3,24.373,1.221,23.987,0.632,22.222,0.208,22.035,0.356,22.118,0.946,,0.3321,0.0826,0.3980
188.675667,27.914632,1,,3,J123442.16+275452.6,,2004.9733,3,23.425,0.577,24.252,0.548,23.058,0.296,21.865,0.184,22.186,0.665,,0.5325,0.1097,0.5198
188.698310,27.923922,1,+,6,J123447.59+275526.1,*,2004.9733,3,24.788,0.717,23.047,0.170,21.791,0.073,21.104,0.069,20.655,0.156,,,,
188.700685,27.934194,1,+,3,J123448.16+275603.0,*,2004.9733,3,24.847,0.737,23.174,0.198,21.996,0.092,21.358,0.090,20.946,0.211,,0.4899,0.1077,0.4608
188.680879,27.932675,1,+,6,J123443.41+275557.6,,2004.9733,3,23.650,0.515,23.619,0.270,22.869,0.178,21.351,0.083,20.616,0.149,,,,
188.709172,27.935419,1,,3,J123450.20+275607.5,,2004.9733,3,23.626,0.555,22.998,0.178,22.996,0.231,21.705,0.134,21.637,0.395,,0.4914,0.1151,0.6785
188.713629,27.929350,1,,3,J123451.27+275545.6,,2004.9733,3,24.122,0.802,23.115,0.217,24.235,0.614,23.557,0.658,22.245,0.638,,-9999.0000,-9999.0000,0.5756
188.706379,27.917698,1,+,3,J123449.53+275503.7,,2004.9733,3,25.875,0.496,24.472,0.577,22.499,0.173,23.224,0.527,22.682,0.732,,0.2057,0.0761,0.3726
188.707916,27.931292,1,+,3,J123449.89+275552.6,,2004.9733,3,24.957,1.408,23.007,0.331,21.530,0.130,21.374,0.197,21.434,0.674,,0.4159,0.0942,0.3475
188.709390,27.923538,1,+,3,J123450.25+275524.7,,2004.9733,3,25.887,0.506,23.136,0.226,22.254,0.147,21.796,0.172,21.819,0.526,,0.3782,0.1278,0.3251
188.709026,27.932870,1,,6,J123450.16+275558.3,,2004.9733,3,24.743,0.724,24.079,0.369,23.848,0.378,22.356,0.202,21.817,0.386,,,,
188.739872,27.936078,1,+,6,J123457.56+275609.8,,2004.9733,3,20.737,0.058,19.802,0.015,19.581,0.015,19.468,0.020,19.420,0.057,,,,
188.733915,27.921960,1,,6,J123456.13+275519.0,,2004.9733,3,24.968,0.763,23.199,0.211,23.571,0.367,23.214,0.464,23.211,0.614,,,,
188.737884,27.924562,1,+,6,J123457.09+275528.4,*,2004.9733,3,23.931,0.605,22.004,0.070,20.529,0.027,19.253,0.017,18.611,0.030,,,,
188.737987,27.923197,1,,6,J123457.11+275523.5,,2004.9733,3,24.268,0.698,24.219,0.406,23.699,0.337,22.608,0.248,22.396,0.519,,,,
188.739913,27.945763,1,+,3,J123457.57+275644.7,,2004.9733,3,23.448,0.635,22.832,0.202,21.780,0.117,21.476,0.155,20.711,0.261,,0.4258,0.1037,0.4384
188.745502,27.913157,1,,6,J123458.92+275447.3,,2004.9733,3,24.407,0.767,22.929,0.161,23.181,0.253,22.420,0.235,22.983,0.612,,,,
188.745724,27.924837,1,,3,J123458.97+275529.4,,2004.9733,3,24.433,1.016,22.779,0.193,22.676,0.255,23.813,0.950,22.364,0.847,,0.5532,0.1175,0.3445
188.747126,27.920708,1,+,3,J123459.31+275514.5,,2004.9733,3,24.093,0.877,22.808,0.185,21.536,0.088,20.975,0.094,20.986,0.308,,0.4267,0.1056,0.4389
188.749965,27.929702,1,+,3,J123459.99+275546.9,*,2004.9733,3,22.859,0.432,21.235,0.055,20.057,0.029,19.576,0.031,19.249,0.077,,0.2913,0.0963,0.2828
188.749159,27.928810,1,+,3,J123459.79+275543.7,,2004.9733,3,24.461,0.769,23.056,0.187,22.661,0.172,24.267,0.716,22.841,0.628,,0.0092,0.1158,0.3543
188.748208,27.928449,1,+,3,J123459.56+275542.4,,2004.9733,3,23.542,0.756,21.895,0.102,21.730,0.126,21.602,0.194,22.398,0.961,,0.0807,0.0748,0.1351
188.749750,27.938544,1,+,3,J123459.94+275618.7,,2004.9733,3,23.391,0.484,22.159,0.091,21.425,0.065,21.189,0.090,21.341,0.334,,0.3367,0.1010,0.2483
188.750418,27.945838,1,+,3,J123500.10+275645.0,*,2004.9733,3,23.743,0.690,22.671,0.155,21.679,0.087,21.198,0.100,20.665,0.208,,0.5095,0.1120,0.4759
188.750669,27.944605,1,,6,J123500.16+275640.5,,2004.9733,3,24.054,0.635,24.640,0.501,24.744,0.519,24.648,0.608,21.181,0.241,,,,
188.751832,27.938776,1,,3,J123500.43+275619.5,,2004.9733,3,23.276,0.531,22.910,0.204,23.733,0.522,23.315,0.640,21.458,0.440,,-9999.0000,-9999.0000,0.4990
188.752261,27.930356,1,+,3,J123500.54+275549.2,,2004.9733,3,23.156,0.470,22.738,0.171,22.014,0.123,22.360,0.288,22.154,0.671,,0.2595,0.0803,0.3394
188.756438,27.928402,1,+,3,J123501.54+275542.2,,2004.9733,3,23.978,0.810,22.660,0.161,21.904,0.114,22.057,0.225,22.932,0.808,,0.2843,0.0759,0.1308
188.757421,27.940235,1,+,3,J123501.78+275624.8,,2004.9733,3,24.307,1.223,21.766,0.099,20.064,0.033,19.122,0.025,18.628,0.052,0.50228,0.5095,0.0198,0.5095
188.758934,27.937102,1,+,3,J123502.14+275613.5,*,2004.9733,3,22.914,0.413,21.941,0.092,21.227,0.071,20.797,0.084,21.240,0.402,,0.3379,0.1252,0.2531
188.760809,27.937911,1,+,3,J123502.59+275616.4,,2004.9733,3,24.704,0.918,24.171,0.526,22.236,0.146,21.306,0.114,21.446,0.414,,0.4165,0.0747,0.4814
188.736136,27.922189,1,+,3,J123456.67+275519.8,,2004.9733,3,22.962,1.055,22.016,0.235,21.182,0.169,20.553,0.169,21.668,1.445,,0.8486,0.1219,0.2594
188.742674,27.939184,1,+,3,J123458.24+275621.0,,2004.9733,3,24.872,0.978,23.041,0.236,22.329,0.175,23.212,0.620,21.979,0.656,,0.3363,0.1003,0.3437
188.736658,27.945037,1,,6,J123456.79+275642.1,,2004.9733,3,24.755,0.714,25.069,0.556,25.168,0.514,24.741,0.620,21.004,0.216,,,,
188.744404,27.944764,1,,6,J123458.65+275641.1,,2004.9733,3,25.918,0.382,25.227,0.537,25.397,0.447,23.369,0.441,20.653,0.156,,,,
188.730094,27.929187,1,,3,J123455.22+275545.0,,2004.9733,3,24.041,0.794,23.642,0.340,22.538,0.187,22.124,0.231,22.761,0.759,,0.5640,0.1545,0.3240
188.756149,27.949592,1,+,3,J123501.47+275658.5,*,2004.9733,3,21.599,0.151,19.599,0.016,18.238,0.008,17.748,0.008,17.437,0.018,,0.2258,0.0176,0.2279
188.754506,27.949520,1,,6,J123501.08+275658.2,,2004.9733,3,24.056,0.654,24.017,0.372,22.026,0.093,21.163,0.076,20.926,0.205,,,,
188.758585,27.949473,1,,3,J123502.06+275658.1,,2004.9733,3,24.243,0.824,24.917,0.663,23.686,0.459,22.338,0.267,22.493,0.694,,0.8382,0.0872,0.5902
188.770452,27.953939,1,+,6,J123504.90+275714.1,*,2004.9733,3,22.562,0.229,20.015,0.017,18.801,0.009,18.276,0.009,18.035,0.020,,,,
188.774482,27.948938,1,+,3,J123505.87+275656.1,,2004.9733,3,19.609,0.045,18.336,0.009,17.767,0.008,17.424,0.009,17.246,0.023,0.09889,0.0936,0.0242,0.0952
188.764278,27.948289,1,,6,J123503.42+275653.8,,2004.9733,3,22.537,0.230,25.760,0.454,25.470,0.431,23.807,0.562,22.556,0.541,,,,
188.776392,27.961870,1,+,6,J123506.33+275742.7,,2004.9733,3,22.969,0.331,23.841,0.315,22.642,0.149,20.861,0.057,20.475,0.134,,,,
188.749628,27.952206,1,,6,J123459.91+275707.9,,2004.9733,3,24.785,0.700,23.340,0.214,23.890,0.385,23.785,0.554,21.685,0.350,,,,
188.749899,27.950247,1,,3,J123459.97+275700.8,,2004.9733,3,23.914,0.663,23.240,0.219,23.257,0.309,22.115,0.199,21.736,0.430,,0.6751,0.1092,0.7104
188.754966,27.944769,1,+,3,J123501.19+275641.1,,2004.9733,3,22.519,0.303,22.938,0.224,21.746,0.133,21.400,0.146,21.127,0.374,,0.4419,0.0738,0.4511
188.761699,27.954352,1,+,3,J123502.80+275715.6,,2004.9733,3,22.514,0.308,22.060,0.106,21.886,0.125,21.965,0.230,21.832,0.619,,0.6940,0.1991,0.3076
188.761550,27.958230,1,+,3,J123502.77+275729.6,,2004.9733,3,25.369,0.624,23.167,0.206,22.722,0.187,22.996,0.397,21.476,0.350,,-9999.0000,-9999.0000,0.3684
188.763032,27.939374,1,+,6,J123503.12+275621.7,,2004.9733,3,24.434,0.710,23.135,0.182,21.736,0.070,20.331,0.037,19.682,0.070,,,,
188.763185,27.942648,1,,3,J123503.16+275633.5,,2004.9733,3,22.679,0.340,22.774,0.188,23.018,0.310,23.423,0.712,22.272,0.758,,0.4113,0.1571,0.4037
188.764134,27.962600,1,+,3,J123503.39+275745.3,,2004.9733,3,24.708,0.964,22.282,0.120,20.970,0.053,20.583,0.067,20.467,0.195,,0.3559,0.1025,0.3377
188.767876,27.933189,1,+,3,J123504.29+275559.4,,2004.9733,3,23.001,0.356,22.575,0.127,21.872,0.092,21.821,0.153,21.243,0.302,,0.4812,0.1103,0.3738
188.769749,27.946469,1,,6,J123504.73+275647.2,,2004.9733,3,23.500,0.485,23.126,0.188,23.185,0.248,22.029,0.164,21.429,0.313,,,,
188.778996,27.961804,1,+,3,J123506.95+275742.4,,2004.9733,3,22.737,0.297,21.945,0.077,21.594,0.076,21.783,0.153,21.080,0.273,,0.6396,0.1596,0.3965
188.778934,27.957008,1,,6,J123506.94+275725.2,,2004.9733,3,25.414,0.599,23.089,0.190,25.558,0.475,25.451,0.470,22.796,0.630,,,,
188.780181,27.949791,1,,6,J123507.24+275659.2,,2004.9733,3,24.709,0.699,23.383,0.221,23.295,0.253,22.486,0.228,22.358,0.513,,,,
188.752051,27.956221,1,+,3,J123500.49+275722.3,*,2004.9733,3,24.012,0.619,23.998,0.351,22.889,0.184,21.795,0.125,22.281,0.497,,0.6123,0.1379,0.4634
188.752555,27.956593,1,,3,J123500.61+275723.7,,2004.9733,3,23.287,0.464,24.698,0.598,25.082,0.625,24.891,0.698,20.887,0.229,,-9999.0000,-9999.0000,0.4865
188.758942,27.955561,1,+,3,J123502.14+275720.0,,2004.9733,3,25.466,0.593,23.333,0.241,22.190,0.122,21.678,0.136,21.516,0.374,,0.6024,0.1263,0.4058
188.766019,27.948089,1,+,3,J123503.84+275653.1,,2004.9733,3,23.240,0.730,23.695,0.566,21.936,0.174,21.519,0.214,22.145,1.023,,0.5080,0.1390,0.3822
188.773555,27.952028,1,+,3,J123505.65+275707.2,,2004.9733,3,23.904,0.926,22.986,0.256,21.987,0.159,21.273,0.139,20.303,0.197,,0.9914,0.1144,0.5637
188.780729,27.947924,1,+,6,J123507.37+275652.5,,2004.9733,3,24.667,0.715,23.346,0.213,21.756,0.070,21.106,0.070,20.761,0.171,,,,
188.782402,27.953045,1,+,3,J123507.77+275710.9,,2004.9733,3,23.368,0.558,23.096,0.236,22.293,0.161,22.571,0.358,22.220,0.711,,0.4485,0.0840,0.3667
188.761059,27.966709,1,,3,J123502.65+275800.1,,2004.9733,3,25.758,0.626,25.848,0.644,22.848,0.285,21.377,0.138,21.099,0.358,,0.7734,0.0395,0.5861
188.775448,27.944005,1,,6,J123506.10+275638.4,,2004.9733,3,24.419,0.695,24.918,0.535,25.445,0.437,24.308,0.636,21.093,0.225,,,,
188.768547,27.935628,1,,3,J123504.45+275608.2,,2004.9733,3,25.336,0.707,23.564,0.321,23.235,0.335,22.054,0.212,22.550,0.740,,0.4008,0.1438,0.3865
188.715558,27.959070,1,+,3,J123451.73+275732.6,,2004.9733,3,21.922,0.180,21.756,0.077,21.272,0.072,20.897,0.090,20.849,0.280,,0.5883,0.1562,0.5397
188.710036,27.958738,1,+,3,J123450.40+275731.4,*,2004.9733,3,23.537,0.591,21.966,0.083,21.281,0.063,20.919,0.078,20.732,0.233,,0.3117,0.1019,0.2857
188.709240,27.958187,1,+,6,J123450.21+275729.4,,2004.9733,3,24.600,0.757,24.947,0.570,23.185,0.260,22.506,0.252,22.745,0.601,,,,
188.720019,27.970770,1,+,3,J123452.80+275814.7,,2004.9733,3,22.841,0.400,21.571,0.070,20.910,0.061,20.566,0.071,20.428,0.211,,0.2941,0.1134,0.2787
188.719677,27.946845,1,+,6,J123452.72+275648.6,,2004.9733,3,23.564,0.519,23.137,0.194,22.390,0.132,22.370,0.226,21.996,0.473,,,,
188.725478,27.956651,1,+,6,J123454.11+275723.9,*,2004.9733,3,22.440,0.231,21.993,0.078,21.763,0.083,21.455,0.109,20.950,0.235,,,,
188.726044,27.955858,1,+,6,J123454.25+275721.0,,2004.9733,3,24.304,0.701,23.884,0.327,22.745,0.162,21.997,0.148,21.748,0.365,,,,
188.730485,27.961284,1,+,6,J123455.31+275740.6,,2004.9733,3,23.972,0.629,23.052,0.171,21.617,0.064,20.577,0.046,20.134,0.102,,,,
188.730476,27.953474,1,+,3,J123455.31+275712.5,,2004.9733,3,23.076,0.391,22.894,0.172,21.866,0.096,21.358,0.107,21.642,0.421,,0.4824,0.1341,0.4776
188.729539,27.956614,1,+,3,J123455.08+275723.8,,2004.9733,3,22.931,0.518,22.378,0.169,20.717,0.057,19.728,0.041,19.228,0.087,,0.5504,0.0377,0.5495
188.730965,27.956717,1,+,3,J123455.43+275724.1,,2004.9733,3,22.584,0.388,21.566,0.081,20.308,0.041,19.953,0.050,19.638,0.125,,0.3686,0.0775,0.3693
188.734761,27.953156,1,,3,J123456.34+275711.3,,2004.9733,3,22.761,0.423,22.746,0.215,23.239,0.441,22.038,0.278,22.263,0.890,,0.3300,0.1740,0.5216
188.738077,27.947691,1,+,3,J123457.13+275651.6,*,2004.9733,3,23.482,0.777,22.427,0.171,21.234,0.086,20.895,0.109,20.964,0.384,,0.4178,0.1062,0.3987
188.737421,27.946890,1,+,6,J123456.98+275648.8,,2004.9733,3,24.714,0.724,23.360,0.223,22.786,0.173,22.460,0.228,22.241,0.501,,,,
188.740850,27.957085,1,,6,J123457.80+275725.5,,2004.9733,3,23.773,0.544,23.317,0.210,25.008,0.512,24.844,0.572,22.693,0.549,,,,
188.742148,27.951150,1,,6,J123458.11+275704.1,,2004.9733,3,25.044,0.672,23.349,0.215,24.958,0.514,24.983,0.538,22.746,0.552,,,,
188.715916,27.942685,1,+,3,J123451.81+275633.6,,2004.9733,3,23.600,0.563,23.331,0.242,22.621,0.181,22.286,0.231,21.890,0.487,,0.5670,0.1180,0.5066
188.716306,27.944379,1,+,3,J123451.91+275639.7,,2004.9733,3,24.344,0.703,23.792,0.309,23.000,0.207,22.208,0.182,22.994,0.566,,0.4342,0.1362,0.3508
188.738882,27.949855,1,+,3,J123457.33+275659.4,,2004.9733,3,22.855,0.340,23.979,0.426,22.550,0.179,22.541,0.305,21.419,0.374,,0.5643,0.0990,0.4210
188.709196,27.956834,1,,3,J123450.20+275724.6,,2004.9733,3,26.245,0.713,23.161,0.437,22.524,0.365,20.891,0.148,20.124,0.253,,0.7740,0.0707,0.6763
188.710325,27.945010,1,,3,J123450.47+275642.0,,2004.9733,3,23.880,0.631,24.274,0.450,23.104,0.244,21.941,0.160,21.409,0.320,,0.6605,0.0699,0.6652
188.711259,27.949203,1,,6,J123450.70+275657.1,,2004.9733,3,24.304,0.688,25.391,0.523,23.546,0.304,22.325,0.195,21.369,0.275,,,,
188.712717,27.945586,1,,6,J123451.05+275644.1,,2004.9733,3,26.304,0.282,25.505,0.528,24.741,0.552,24.907,0.592,20.651,0.163,,,,
188.724283,27.945359,1,,6,J123453.82+275643.2,,2004.9733,3,24.955,0.700,25.550,0.514,24.412,0.522,24.659,0.638,20.850,0.192,,,,
188.726474,27.960139,1,,3,J123454.35+275736.5,,2004.9733,3,25.150,0.827,25.255,0.716,25.016,0.739,24.384,0.901,20.579,0.201,,-9999.0000,-9999.0000,0.5384
188.735574,27.949964,1,,3,J123456.53+275659.8,,2004.9733,3,22.833,0.337,24.763,0.642,23.850,0.491,23.353,0.578,20.470,0.171,,-9999.0000,-9999.0000,0.5218
188.716820,27.954472,1,,3,J123452.03+275716.0,,2004.9733,3,23.429,0.552,23.180,0.240,22.588,0.200,23.087,0.514,21.571,0.450,,0.4332,0.1201,0.4006
188.748674,27.989443,1,+,6,J123459.68+275921.9,,2004.9733,3,20.447,0.047,19.396,0.012,19.129,0.011,19.035,0.015,19.079,0.042,,,,
188.753586,27.980410,1,+,6,J123500.86+275849.4,,2004.9733,3,22.380,0.199,22.177,0.082,20.749,0.032,18.783,0.012,17.745,0.016,0.00007,,,
188.734477,27.983617,1,+,6,J123456.27+275901.0,,2004.9733,3,22.249,0.183,21.023,0.034,20.523,0.028,20.312,0.037,20.379,0.126,,,,
188.745180,27.988459,1,,3,J123458.84+275918.4,,2004.9733,3,21.963,0.231,24.985,0.986,24.352,0.984,24.941,1.113,24.100,0.614,,-9999.0000,-9999.0000,0.4290
188.735957,27.980900,1,+,3,J123456.62+275851.2,,2004.9733,3,22.526,0.316,21.426,0.063,20.760,0.049,20.584,0.071,20.242,0.176,,0.2829,0.0862,0.2820
188.736650,27.969329,1,+,3,J123456.79+275809.5,*,2004.9733,3,23.151,0.461,22.541,0.145,21.302,0.070,21.060,0.097,20.506,0.197,,0.3972,0.0897,0.4034
188.738230,27.970459,1,+,3,J123457.17+275813.6,,2004.9733,3,24.600,0.780,24.967,0.608,22.263,0.125,21.844,0.150,21.736,0.417,,0.4178,0.0459,0.3897
188.744136,27.981163,1,+,3,J123458.59+275852.1,*,2004.9733,3,22.991,0.531,21.853,0.107,21.624,0.119,21.199,0.142,20.815,0.335,,0.4839,0.1983,0.3578
188.749870,27.963515,1,+,6,J123459.96+275748.6,,2004.9733,3,24.330,0.694,20.855,0.029,19.957,0.018,19.587,0.021,19.502,0.059,,,,
188.751628,27.973041,1,,3,J123500.39+275822.9,,2004.9733,3,23.304,0.514,22.954,0.199,23.406,0.437,22.588,0.390,21.984,0.616,,0.7205,0.1184,0.7285
188.753160,27.961331,1,+,3,J123500.75+275740.7,,2004.9733,3,23.091,0.430,22.393,0.124,21.741,0.096,21.400,0.125,21.026,0.292,,0.3960,0.1489,0.4050
188.754003,27.968399,1,+,3,J123500.96+275806.2,,2004.9733,3,22.594,0.307,21.153,0.046,20.405,0.034,19.937,0.038,19.807,0.114,,0.2953,0.1261,0.2833
188.736027,27.974728,1,+,3,J123456.64+275829.0,,2004.9733,3,22.445,0.293,23.753,0.448,22.221,0.202,22.302,0.327,21.505,0.517,,0.4897,0.0674,0.4038
188.758204,27.969149,1,,6,J123501.96+275808.9,,2004.9733,3,25.836,0.417,24.846,0.546,25.419,0.474,24.104,0.641,20.966,0.206,,,,
188.666842,27.941602,1,+,6,J123440.04+275629.7,*,2004.9733,3,21.921,0.136,18.942,0.009,17.548,0.006,16.691,0.005,16.227,0.007,,,,
188.666221,27.941975,1,+,6,J123439.89+275631.1,*,2004.9733,3,22.582,0.245,20.040,0.019,18.683,0.010,17.585,0.007,16.991,0.011,,,,
188.666980,27.939835,1,+,6,J123440.07+275623.4,,2004.9733,3,23.770,0.568,24.031,0.384,23.083,0.224,23.576,0.508,22.715,0.573,,,,
188.640065,27.932001,1,+,6,J123433.61+275555.2,,2004.9733,3,25.254,0.581,21.951,0.069,20.539,0.027,19.671,0.022,19.253,0.048,,,,
188.642078,27.927097,1,+,6,J123434.09+275537.5,,2004.9733,3,23.845,0.569,22.304,0.092,22.417,0.123,22.191,0.170,22.232,0.480,,,,
188.652897,27.932434,1,+,3,J123436.69+275556.7,,2004.9733,3,23.578,0.875,22.239,0.153,21.692,0.138,20.909,0.120,20.612,0.308,,0.6745,0.0792,0.6445
188.655643,27.942632,1,+,6,J123437.35+275633.4,,2004.9733,3,24.225,0.677,22.810,0.143,21.041,0.041,20.223,0.034,19.655,0.068,,,,
188.656530,27.938503,1,,3,J123437.56+275618.6,,2004.9733,3,24.255,0.776,22.792,0.160,22.780,0.202,21.622,0.128,21.200,0.294,,0.4928,0.1638,0.6316
188.660144,27.931697,1,+,3,J123438.43+275554.1,,2004.9733,3,23.925,0.616,23.062,0.179,22.748,0.172,22.716,0.280,21.570,0.339,,0.9124,0.1650,0.4144
188.661250,27.936892,1,+,3,J123438.70+275612.8,,2004.9733,3,22.694,0.339,21.822,0.082,21.249,0.067,21.117,0.102,20.692,0.235,,0.2641,0.0892,0.2768
188.666482,27.929570,1,,3,J123439.95+275546.4,,2004.9733,3,23.624,1.042,22.210,0.171,22.517,0.323,22.460,0.528,21.356,0.652,,0.9160,0.1975,0.4038
188.649250,27.937317,1,,3,J123435.81+275614.3,,2004.9733,3,22.921,0.520,23.123,0.324,22.344,0.229,21.272,0.154,21.590,0.650,,0.4758,0.1360,0.5175
